άκουσε	τους	πυροβολισμούς	0.600000
έχει	αρχίσει	η	0.085714
έχει	αρχίσει	και	0.085714
έχει	αυτή	την	0.444444
έχει	αυτή	τη	0.333333
έχει	αυτό	το	0.800000
έχει	αφήσει	πίσω	0.357143
έχει	αφήσει	το	0.214286
έχει	βάλει	τη	0.272727
έχει	βάλει	το	0.272727
έχει	βοηθήσει	να	0.250000
έχει	βρει	με	0.266667
έχει	γίνει	γνωστό	0.132353
έχει	γίνει	και	0.044118
έχει	γίνει	ποτέ	0.029412
έχει	γίνει	ένας	0.029412
έχει	γίνει	πολύ	0.029412
έχει	γίνει	γνωστή	0.029412
έχει	γίνει	με	0.029412
έχει	γίνει	πρόταση	0.022059
έχει	γίνει	σε	0.022059
έχει	γίνει	πιο	0.022059
έχει	γίνει	σαφές	0.022059
έχει	γίνει	το	0.022059
έχει	γίνει	ένα	0.022059
έχει	γίνει	ήδη	0.022059
έχει	γίνει	πλέον	0.022059
έχει	γίνει	μέχρι	0.022059
έχει	γεμίσει	με	1.000000
έχει	για	τον	0.333333
έχει	γράψει	τη	0.176471
έχει	δείξει	ότι	0.400000
έχει	δει	και	0.157895
έχει	δημιουργήσει	ένα	0.157895
έχει	δικαίωμα	να	0.571429
έχει	δοθεί	εντολή	0.250000
έχει	δώσει	σημεία	0.083333
έχει	δώσει	το	0.083333
έχει	εγκαταλείψει	την	1.000000
έχει	ενδιαφέρον	να	0.333333
έχει	επαφή	με	1.000000
έχει	επιλέξει	να	0.500000
έχει	επιστρέψει	στο	0.272727
έχει	ζητήσει	να	0.500000
έχει	η	κατάσταση	0.125000
έχει	η	πόλη	0.093750
έχει	θέσει	η	0.333333
έχει	θέσει	σε	0.222222
έχει	ιδιαίτερη	σημασία	0.857143
έχει	κάνει	το	0.061224
έχει	κάνει	την	0.051020
έχει	κάνει	και	0.051020
έχει	κάνει	κάποιες	0.040816
έχει	κάνει	η	0.030612
έχει	κάνει	ήδη	0.030612
έχει	κάνει	κάτι	0.030612
έχει	κάνει	τις	0.030612
έχει	και	η	0.109375
έχει	και	το	0.109375
έχει	και	ένα	0.062500
έχει	και	ο	0.046875
έχει	και	τον	0.046875
έχει	και	τα	0.046875
έχει	καμία	σχέση	0.666667
έχει	καταλάβει	το	0.250000
έχει	καταφέρει	να	0.763158
έχει	λάβει	η	0.088235
έχει	μάθει	να	0.333333
έχει	με	την	0.312500
έχει	με	τον	0.187500
έχει	μείνει	στο	0.176471
έχει	μεγάλο	ενδιαφέρον	0.666667
έχει	μιλήσει	με	0.454545
έχει	μπει	στο	0.238095
έχει	μπροστά	του	0.625000
έχει	μπροστά	της	0.375000
έχει	να	κάνει	0.647059
έχει	να	αντιμετωπίσει	0.049020
έχει	να	γίνει	0.029412
έχει	να	πει	0.029412
έχει	να	χάσει	0.029412
έχει	νόημα	να	0.333333
έχει	νόημα	μόνο	0.333333
έχει	ξεκινήσει	από	0.125000
έχει	ξεκινήσει	η	0.107143
έχει	ξεκινήσει	να	0.089286
έχει	ξεκινήσει	έρευνα	0.071429
έχει	ξεκινήσει	εδώ	0.053571
έχει	ξεκινήσει	επαφές	0.053571
έχει	ξεκινήσει	πριν	0.053571
έχει	ξεπεράσει	τις	0.235294
έχει	ξεπεράσει	τα	0.176471
έχει	ξεπεράσει	το	0.176471
έχει	οδηγήσει	σε	0.500000
έχει	οδηγήσει	η	0.166667
έχει	ολοκληρωθεί	η	0.380952
έχει	ολοκληρωθεί	και	0.142857
έχει	πάνω	από	1.000000
έχει	πάρα	πολύ	0.857143
έχει	πάρει	την	0.119048
έχει	πάρει	ο	0.071429
έχει	πάρει	το	0.071429
έχει	πάρει	ακόμη	0.071429
έχει	πέσει	θύμα	0.190476
έχει	πει	και	0.142857
έχει	πει	ο	0.142857
έχει	περάσει	από	0.351351
έχει	πετύχει	φέτος	0.214286
έχει	πολύ	μεγάλη	0.206897
έχει	πολύ	καλές	0.137931
έχει	προκαλέσει	η	0.227273
έχει	προκαλέσει	ο	0.090909
έχει	προκαλέσει	το	0.090909
έχει	προκαλέσει	στην	0.090909
έχει	προκαλέσει	ένα	0.068182
έχει	προχωρήσει	σε	0.333333
έχει	πρόσβαση	σε	0.666667
έχει	σήμερα	η	0.250000
έχει	σήμερα	το	0.250000
έχει	σαν	αποτέλεσμα	0.500000
έχει	σημασία	είναι	0.208333
έχει	σημασία	για	0.166667
έχει	σημασία	να	0.125000
έχει	σκοπό	να	0.600000
έχει	σπάσει	το	0.600000
έχει	στα	χέρια	0.888889
έχει	σταματήσει	να	0.428571
έχει	στη	διάθεσή	0.800000
έχει	στην	κατοχή	0.300000
έχει	στο	μυαλό	0.250000
έχει	στο	πλευρό	0.250000
έχει	στόχο	να	0.555556
έχει	συλληφθεί	και	0.230769
έχει	συμβεί	κάτι	0.093750
έχει	συμβεί	και	0.093750
έχει	συμβεί	να	0.093750
έχει	συμβόλαιο	με	0.416667
έχει	συμβόλαιο	μέχρι	0.250000
έχει	συμβόλαιο	έως	0.250000
έχει	συνάντηση	με	1.000000
έχει	σχέσεις	με	1.000000
έχει	σχέση	με	0.750000
έχει	τέλος	ο	0.750000
έχει	τα	δικά	0.277778
έχει	τη	δυνατότητα	0.433962
έχει	τη	δική	0.188679
έχει	τη	δύναμη	0.075472
έχει	τη	μεγαλύτερη	0.056604
έχει	τη	μορφή	0.056604
έχει	την	ευκαιρία	0.160000
έχει	την	ευθύνη	0.120000
έχει	την	εξουσία	0.053333
έχει	την	δυνατότητα	0.053333
έχει	την	τάση	0.040000
έχει	την	ικανότητα	0.040000
έχει	τις	αισθήσεις	0.250000
έχει	το	δικαίωμα	0.202532
έχει	το	δικό	0.063291
έχει	το	πάνω	0.050633
έχει	το	όνομα	0.037975
έχει	το	ρόλο	0.037975
έχει	τον	πρώτο	0.318182
έχει	τον	τελευταίο	0.136364
έχει	τραβήξει	τα	0.375000
έχει	τραβήξει	την	0.375000
έχει	τόση	σημασία	0.750000
έχει	υποχρέωση	να	1.000000
έχει	φέρει	η	0.300000
έχει	φορέσει	τη	0.375000
έχει	φροντίσει	να	1.000000
έχει	φτάσει	στο	0.235294
έχει	φτάσει	στα	0.147059
έχει	φτάσει	τα	0.088235
έχει	φτάσει	στους	0.088235
έχει	φτάσει	ήδη	0.088235
έχει	φύγει	από	0.454545
έχει	χάσει	την	0.176471
έχει	ως	στόχο	0.289474
έχει	ως	αποτέλεσμα	0.263158
έχει	ως	εξής	0.105263
έχει	όλα	τα	0.600000
έχει	όλες	τις	0.750000
έχει	όλο	το	0.750000
έχει	ύψος	μ	0.583333
έχετε	την	ευκαιρία	0.500000
έχουμε	άλλη	επιλογή	0.666667
έχουμε	ένα	σύστημα	0.142857
έχουμε	ένα	συγκεκριμένο	0.085714
έχουμε	ήδη	δει	0.375000
έχουμε	ανάγκη	από	0.500000
έχουμε	αποδείξει	ότι	1.000000
έχουμε	αυτή	την	0.833333
έχουμε	δίπλα	μας	1.000000
έχουμε	δει	και	0.136364
έχουμε	ευθύνη	να	0.800000
έχουμε	κάνει	το	0.085714
έχουμε	καμία	επίσημη	0.272727
έχουμε	μια	πολύ	0.085714
έχουμε	μια	καλή	0.085714
έχουμε	μπροστά	μας	0.952381
έχουμε	να	κάνουμε	0.357143
έχουμε	να	πούμε	0.178571
έχουμε	να	αντιμετωπίσουμε	0.107143
έχουμε	πολλή	δουλειά	1.000000
έχουμε	σκοπό	να	0.750000
έχουμε	στη	διάθεσή	0.857143
έχουμε	τη	δυνατότητα	0.272727
έχουμε	την	ευκαιρία	0.139535
έχουμε	την	ευθύνη	0.116279
έχουμε	την	τύχη	0.069767
έχουμε	φτάσει	στο	0.375000
έχουμε	χρέος	να	0.818182
έχουν	έρθει	στο	0.263158
έχουν	έρθει	σε	0.157895
έχουν	ήδη	ξεκινήσει	0.125000
έχουν	ήδη	αρχίσει	0.100000
έχουν	αλλάξει	τα	0.214286
έχουν	ανάγκη	και	0.357143
έχουν	ανάγκη	από	0.214286
έχουν	αποκτήσει	έναν	0.333333
έχουν	απομείνει	για	0.300000
έχουν	αποφασίσει	να	0.714286
έχουν	αρχίσει	να	0.761905
έχουν	γίνει	και	0.061538
έχουν	γίνει	ακόμη	0.061538
έχουν	γίνει	πιο	0.061538
έχουν	γίνει	ακόμα	0.046154
έχουν	γίνει	μέχρι	0.046154
έχουν	γίνει	για	0.046154
έχουν	δείξει	ότι	0.578947
έχουν	δικαίωμα	να	0.444444
έχουν	ζητήσει	να	0.444444
έχουν	κάνει	το	0.090909
έχουν	κάνει	και	0.068182
έχουν	καμία	σχέση	0.222222
έχουν	καμία	θέση	0.166667
έχουν	καταφέρει	να	0.818182
έχουν	μείνει	χωρίς	0.230769
έχουν	μια	πολύ	0.150000
έχουν	μπροστά	τους	1.000000
έχουν	να	κάνουν	0.714286
έχουν	να	πουν	0.107143
έχουν	ξεκινήσει	να	0.200000
έχουν	ξεκινήσει	και	0.160000
έχουν	οι	πολίτες	0.210526
έχουν	ολοκληρωθεί	οι	0.428571
έχουν	πει	ότι	0.428571
έχουν	περάσει	χρόνια	0.093750
έχουν	περισσότερο	χρόνο	0.600000
έχουν	πλέον	τα	0.214286
έχουν	προκαλέσει	οι	0.176471
έχουν	προκαλέσει	τον	0.176471
έχουν	προσωπική	διαφορά	1.000000
έχουν	προχωρήσει	σε	0.214286
έχουν	πρόσβαση	σε	0.666667
έχουν	πρόσβαση	στην	0.200000
έχουν	σκοτωθεί	στη	0.125000
έχουν	σκοτωθεί	περισσότεροι	0.125000
έχουν	σκοτωθεί	από	0.093750
έχουν	σκοτωθεί	και	0.093750
έχουν	στη	διάθεσή	0.800000
έχουν	στο	μυαλό	0.500000
έχουν	σχέση	με	0.833333
έχουν	τα	πράγματα	0.166667
έχουν	τη	δυνατότητα	0.736842
έχουν	τη	δική	0.105263
έχουν	την	ευκαιρία	0.372549
έχουν	την	ίδια	0.176471
έχουν	το	δικαίωμα	0.307692
έχουν	το	πάνω	0.115385
έχουν	τον	έλεγχο	0.250000
έχουν	υπογράψει	τη	0.500000
έχουν	φτάσει	σε	0.235294
έχουν	χάσει	τη	0.500000
έχουν	χάσει	την	0.150000
έχουν	ως	στόχο	0.307692
έχουν	όλοι	οι	0.375000
έως	ετών	και	0.294118
έως	ευρώ	και	0.260870
έως	ευρώ	για	0.130435
έως	και	την	0.179167
έως	και	τις	0.108333
έως	και	το	0.079167
έως	και	τη	0.050000
έως	και	ευρώ	0.029167
έως	και	σήμερα	0.025000
έως	και	τα	0.025000
έως	και	τον	0.020833
έως	και	δύο	0.020833
έως	και	τους	0.020833
έως	και	κατά	0.020833
έως	και	στην	0.016667
έως	και	στα	0.016667
έως	και	άτομα	0.012500
έως	και	χλμ	0.012500
έως	και	αύριο	0.012500
έως	και	σε	0.012500
έως	με	βαθμούς	0.700000
έως	μονάδες	με	1.000000
έως	σήμερα	είναι	0.200000
έως	τ	μ	1.000000
έως	την	η	0.264151
έως	την	πρώτη	0.094340
έως	την	τρίτη	0.075472
έως	την	παρασκευή	0.075472
έως	την	οδό	0.056604
έως	την	τελευταία	0.056604
έως	την	πέμπτη	0.056604
έως	τις	το	0.327273
έως	τις	ιουλίου	0.072727
έως	τις	και	0.054545
έως	τις	η	0.054545
έως	τις	τοπική	0.054545
έως	το	τέλος	0.209302
έως	το	και	0.093023
έως	το	καλοκαίρι	0.077519
έως	το	ήταν	0.054264
έως	το	η	0.038760
έως	το	καθώς	0.031008
έως	το	με	0.031008
έως	το	απόγευμα	0.031008
έως	το	μεσημέρι	0.023256
έως	το	πρωί	0.023256
έως	το	όταν	0.023256
έως	το	ο	0.023256
έως	το	ύψος	0.023256
έως	το	βράδυ	0.023256
έως	τώρα	η	0.100000
έως	τώρα	το	0.100000
έως	τώρα	πληροφορίες	0.100000
ήθελα	επίσης	να	1.000000
ήθελα	να	ευχαριστήσω	0.122137
ήθελα	να	είμαι	0.053435
ήθελα	να	κάνω	0.045802
ήθελα	να	πω	0.045802
ήθελα	να	σας	0.038168
ήθελα	να	το	0.038168
ήθελα	να	γίνω	0.038168
ήθελα	να	παίξω	0.030534
ήθελα	να	τους	0.022901
ήθελα	να	φύγω	0.022901
ήθελα	πάρα	πολύ	1.000000
ήξερε	ότι	θα	0.230769
ήρθαν	στο	σπίτι	0.428571
ίδιες	πληροφορίες	η	0.421053
ίδιες	πληροφορίες	ο	0.210526
ίδιος	δεν	έχει	0.166667
ίδιος	και	ο	0.173913
ίδιος	και	η	0.173913
ίδιος	και	οι	0.173913
ίδιος	και	το	0.173913
ίδιος	και	τα	0.130435
ίδιος	μίλησε	για	1.000000
ίδιος	φέρεται	να	1.000000
α	γενέθλιά	της	0.400000
α	γενέθλιά	του	0.400000
α	ε	κ	0.111111
α	εθνική	κατηγορία	0.428571
α	και	β	0.200000
α	και	η	0.200000
αίτηση	για	την	0.285714
αίτηση	για	να	0.214286
αγάπη	για	την	0.375000
αγάπη	για	τον	0.208333
αγάπη	για	το	0.166667
αγάπη	για	τη	0.125000
αγάπη	και	την	0.181818
αγάπη	και	η	0.121212
αγάπη	μας	για	0.375000
αγάπη	της	για	0.818182
αγάπη	του	για	0.300000
αγάπη	του	κόσμου	0.250000
αγάπη	του	στα	0.150000
αγάπη	τους	για	0.375000
αγαπημένα	της	πρόσωπα	0.600000
αγαπημένα	του	πρόσωπα	0.800000
αγαπημένα	τους	πρόσωπα	0.900000
αγνοείται	η	τύχη	1.000000
αγόρια	και	κορίτσια	0.400000
αγώνες	για	να	0.250000
αγώνες	για	τη	0.250000
αγώνες	ενώ	οι	0.600000
αγώνες	με	τη	0.333333
αγώνες	στο	πρωτάθλημα	0.333333
αγώνες	της	εθνικής	0.500000
ακουστεί	η	φωνή	0.600000
ακούγεται	να	λέει	0.785714
ακριβή	αριθμό	των	1.000000
αλλαγή	που	έγινε	0.300000
αλλαγή	πρέπει	να	1.000000
αλλαγή	του	χρόνου	0.333333
αλλιώς	δεν	θα	0.500000
αμερικανός	πρόεδρος	τζο	0.333333
αμερικανός	υπουργός	εξωτερικών	0.800000
αμφιβολίες	για	το	0.375000
ανάγκες	και	τις	0.250000
ανάγκες	τους	και	0.500000
ανάγκες	των	πολλών	0.400000
ανάγκες	των	ανθρώπων	0.300000
ανάγκη	για	την	0.121212
ανάγκη	για	μια	0.090909
ανάγκη	η	πατρίδα	0.272727
ανάγκη	η	χώρα	0.272727
ανάμεσα	σε	αυτούς	0.098592
ανάμεσα	σε	άλλα	0.070423
ανάμεσα	σε	δύο	0.056338
ανάμεσα	σε	αυτές	0.056338
ανάμεσα	σε	αυτά	0.042254
ανάμεσα	σε	άλλους	0.042254
ανάμεσα	στα	θύματα	0.176471
ανάμεσα	στις	δύο	0.190476
ανάμεσα	στις	δυο	0.142857
ανάμεσα	στις	ηπα	0.095238
ανάμεσα	στο	ισραήλ	0.277778
ανάμεσα	στο	ζευγάρι	0.166667
ανάμεσα	στους	οποίους	0.291667
ανάμεσα	στους	νεκρούς	0.250000
ανάμεσα	στους	δύο	0.166667
ανάμεσα	τους	και	0.545455
ανέβηκε	στην	πρώτη	0.285714
ανέβηκε	στην	κορυφή	0.285714
ανέβηκε	στην	η	0.214286
ανέβηκε	στο	βήμα	0.300000
ανήκει	στην	εταιρεία	0.333333
ανήκουν	στην	κατηγορία	0.571429
αναλάβει	την	ευθύνη	0.343750
αναλάβει	την	τεχνική	0.125000
αναλάβει	τις	ευθύνες	0.833333
αναφέρει	ανακοίνωση	της	0.600000
αναφέρει	η	ανακοίνωση	0.228070
αναφέρει	η	εφημερίδα	0.105263
αναφέρει	η	ίδια	0.070175
αναφέρει	η	ιστοσελίδα	0.052632
αναφέρει	η	γαλλική	0.052632
αναφέρει	μεταξύ	άλλων	1.000000
αναφέρει	ο	κ	0.405405
αναφέρει	ο	πρόεδρος	0.108108
αναφέρει	ο	ίδιος	0.108108
αναφέρει	πως	η	0.220000
αναφέρει	πως	ο	0.180000
αναφέρει	πως	δεν	0.140000
αναφέρει	πως	οι	0.120000
αναφέρει	το	υπουργείο	0.120000
αναφέρει	το	ρεπορτάζ	0.120000
αναφέρει	χαρακτηριστικά	η	0.294118
αναφέρει	χαρακτηριστικά	ο	0.176471
αναφέρει	ότι	η	0.164948
αναφέρει	ότι	το	0.123711
αναφέρει	ότι	ο	0.103093
αναφέρει	ότι	οι	0.061856
αναφέρει	ότι	δεν	0.051546
αναφέρει	ότι	είναι	0.030928
αναφέρεται	επίσης	στην	0.666667
αναφέρεται	μεταξύ	άλλων	1.000000
αναφέρεται	σε	ανακοίνωση	0.312500
αναφέρεται	στην	ανακοίνωση	0.366667
αναφέρεται	ότι	η	0.240000
αναφέρεται	ότι	ο	0.120000
αναφέρεται	ότι	το	0.120000
ανησυχία	για	την	0.375000
ανησυχία	για	τη	0.166667
ανησυχία	για	τον	0.166667
ανησυχία	για	το	0.125000
ανησυχία	του	για	0.833333
ανθρωποκτονία	από	πρόθεση	1.000000
ανοίξει	εκ	νέου	1.000000
ανοίξει	ο	δρόμος	0.600000
ανοίξει	τα	φτερά	0.500000
ανοίξει	την	πόρτα	0.714286
ανοίξει	τις	πύλες	0.600000
ανοίξει	το	σκορ	0.411765
ανοίξει	τον	δρόμο	1.000000
αντ	αυτού	η	0.250000
αντί	για	τις	0.178571
αντί	για	το	0.142857
αντί	για	την	0.107143
αντί	για	τη	0.107143
αντί	να	κάνει	0.076923
αντίθεση	με	την	0.200000
αντίθεση	με	το	0.116667
αντίθεση	με	τον	0.116667
αντίθεση	με	τα	0.100000
αντίθεση	με	τις	0.100000
αντίθεση	με	τους	0.083333
αντίθεση	με	τη	0.050000
αντιθέτως	τη	μεγαλύτερη	1.000000
αξίζει	επίσης	να	0.800000
αξίζει	να	το	0.130435
αξίζει	να	του	0.130435
αξίζει	να	προσπαθήσουμε	0.130435
αξίζει	την	προσοχή	0.750000
απέχει	περίπου	χιλιόμετρα	1.000000
απέχει	πολύ	από	0.750000
απέχει	χιλιόμετρα	από	0.750000
απίστευτο	και	όμως	1.000000
απείλησε	σε	δύο	1.000000
απειλές	για	τη	0.625000
απειλές	κατά	της	0.800000
απλώς	για	μια	0.500000
αποδείξει	ότι	είναι	0.260870
αποδείξει	ότι	μπορεί	0.130435
αποδείξεις	για	τη	0.428571
απολύτως	τίποτα	παρά	0.250000
απολύτως	τίποτα	από	0.250000
αποστολής	έμειναν	οι	0.600000
αποστολής	από	το	0.750000
αποτέλεσμα	ήταν	ο	0.294118
αποτέλεσμα	ήταν	να	0.264706
αποτέλεσμα	ήταν	πως	0.117647
αποτέλεσμα	αυτό	να	0.750000
αποτέλεσμα	είναι	η	0.150000
αποτέλεσμα	είναι	ότι	0.150000
αποτέλεσμα	είναι	μια	0.150000
αποτέλεσμα	να	μην	0.086538
αποτέλεσμα	να	χάσει	0.057692
αποτέλεσμα	να	πέσει	0.057692
αποτέλεσμα	να	είναι	0.048077
αποτέλεσμα	να	έχει	0.048077
αποτέλεσμα	να	τον	0.048077
αποτέλεσμα	να	χάσουν	0.038462
αποτέλεσμα	να	υπάρχει	0.038462
αποτέλεσμα	που	θα	0.272727
αποτέλεσμα	τον	θάνατο	0.600000
αποτέλεσμα	του	πρώτου	0.428571
αποτελέσματα	για	την	0.428571
αποτελέσματα	της	έρευνας	0.300000
αποτελέσματα	της	πρώτης	0.300000
αποτελέσματα	του	πρώτου	0.272727
αποτελεί	έκπληξη	το	0.750000
αποτελεί	ένα	από	0.194444
αποτελεί	ένα	σημαντικό	0.083333
αποτελεί	ένα	μεγάλο	0.083333
αποτελεί	έναν	από	0.571429
αποτελεί	έναν	εκ	0.214286
αποτελεί	εδώ	και	1.000000
αποτελεί	και	επίσημα	0.214286
αποτελεί	μέρος	της	0.600000
αποτελεί	μία	από	0.666667
αποτελεί	μια	από	0.130435
αποτελεί	την	πιο	0.181818
αποτελεί	την	πρώτη	0.181818
αποτελεί	την	πλέον	0.136364
αποτελεί	το	πρώτο	0.107143
αποτελεί	το	πιο	0.107143
αποφάσεις	για	το	0.266667
αποφάσεις	της	δικαιοσύνης	0.500000
αποφάσεις	του	στε	0.300000
αργότερα	η	αστυνομία	0.142857
αργότερα	μέσα	στη	0.428571
αργότερα	σε	ένα	0.300000
αργότερα	το	ίδιο	0.200000
αριθμό	των	νεκρών	0.428571
αριθμό	των	θυμάτων	0.357143
αρκεί	για	να	0.833333
αρκεί	να	μην	0.142857
αρκεί	να	υπάρχει	0.107143
αρκετά	από	αυτά	0.500000
αρκετά	για	να	0.687500
αρκετά	είναι	τα	0.750000
αρκετά	στοιχεία	για	1.000000
αρκετός	για	να	1.000000
αρνείται	τις	κατηγορίες	1.000000
ασθενοφόρο	στο	νοσοκομείο	0.700000
ασθενοφόρο	το	οποίο	1.000000
ασθενοφόρο	όχημα	του	0.833333
αστυνομία	αλλά	και	0.600000
αστυνομία	ανέφερε	ότι	0.750000
αστυνομία	αναφέρει	ότι	1.000000
αστυνομία	από	την	0.600000
αστυνομία	για	να	0.166667
αστυνομία	για	την	0.166667
αστυνομία	δεν	είναι	0.300000
αστυνομία	η	οποία	0.714286
αστυνομία	και	την	0.185185
αστυνομία	και	το	0.148148
αστυνομία	και	η	0.148148
αστυνομία	ότι	ο	0.428571
αστυνομία	ότι	είχε	0.214286
ασφάλεια	από	το	0.500000
ασφάλεια	και	τη	0.147059
ασφάλεια	και	την	0.147059
ασφάλεια	και	η	0.088235
ασφάλεια	της	χώρας	0.375000
ασφάλεια	του	ισραήλ	0.375000
ασφάλεια	των	δεδομένων	0.375000
ασφάλεια	των	ανθρώπων	0.375000
ασφάλειας	και	της	0.333333
ασφαλείας	από	τις	0.400000
ασφαλείας	για	την	0.461538
ασφαλείας	κατά	την	1.000000
ασφαλείας	στην	περιοχή	0.800000
ασφαλείας	της	περιοχής	0.375000
ασφαλείας	των	ηνωμένων	0.625000
ασχολείται	με	την	0.257143
ασχολείται	με	τα	0.142857
ασχολείται	με	το	0.114286
ασχολείται	με	τους	0.085714
ασχολείται	με	τον	0.085714
ασχολείται	με	τις	0.085714
ατμόσφαιρα	της	γης	1.000000
αυτά	ήταν	τα	0.454545
αυτά	για	να	0.300000
αυτά	δεν	είναι	0.200000
αυτά	δεν	θα	0.166667
αυτά	είναι	τα	0.228070
αυτά	είναι	πράγματα	0.052632
αυτά	είναι	το	0.052632
αυτά	είναι	η	0.052632
αυτά	είναι	εντελώς	0.052632
αυτά	θα	τα	0.333333
αυτά	μπορεί	να	0.857143
αυτά	μπορούν	να	1.000000
αυτά	που	θα	0.052239
αυτά	που	έχουν	0.044776
αυτά	που	μας	0.044776
αυτά	που	έλεγε	0.029851
αυτά	που	είπε	0.029851
αυτά	που	πρέπει	0.029851
αυτά	που	δεν	0.029851
αυτά	που	λέει	0.029851
αυτά	που	έχω	0.029851
αυτά	που	συμβαίνουν	0.029851
αυτά	που	κάνεις	0.022388
αυτά	που	ζούμε	0.022388
αυτά	που	αφορούν	0.022388
αυτά	που	κάνει	0.022388
αυτά	που	λέω	0.022388
αυτά	πρέπει	να	1.000000
αυτά	τα	χρόνια	0.200000
αυτά	τα	οποία	0.059701
αυτά	τα	πράγματα	0.044776
αυτά	τα	παιδιά	0.041791
αυτά	τα	χρήματα	0.032836
αυτά	τα	δεδομένα	0.026866
αυτά	τα	δύο	0.023881
αυτά	τα	θέματα	0.020896
αυτά	τα	χαρακτηριστικά	0.020896
αυτά	τα	τέσσερα	0.020896
αυτά	τα	παιχνίδια	0.017910
αυτά	τα	προβλήματα	0.014925
αυτά	τα	άτομα	0.014925
αυτά	τα	αποτελέσματα	0.014925
αυτά	τα	λόγια	0.014925
