aaron	wan	0.555556
bá	quốc	0.017442
bá	phim	0.017442
bá	quyền	0.017442
bá	nguyên	0.017442
bá	văn	0.017442
bác	sĩ	0.708333
bác	bỏ	0.056667
bác	sỹ	0.043333
bác	hồ	0.020000
bác	cũng	0.008333
bác	giảng	0.006667
bác	và	0.006667
bác	có	0.005000
bác	si	0.005000
bác	các	0.005000
bác	bảo	0.005000
bác	gái	0.005000
bác	học	0.005000
bách	khoa	0.262136
bách	hóa	0.077670
bách	đạt	0.038835
bách	thảo	0.038835
bách	nhất	0.029126
bãi	biển	0.261649
bãi	bỏ	0.064516
bãi	rác	0.053763
bãi	đỗ	0.053763
bãi	tắm	0.032258
bãi	cháy	0.032258
bãi	xe	0.032258
bãi	đất	0.025090
bãi	cát	0.025090
bãi	dài	0.025090
bãi	bồi	0.021505
bãi	tập	0.021505
bãi	giữ	0.021505
bãi	đá	0.017921
bãi	đậu	0.017921
bãi	thải	0.014337
bãi	gửi	0.014337
bãi	đổ	0.010753
bãi	chứa	0.010753
bãi	trước	0.010753
bãi	của	0.010753
bãi	để	0.010753
bét	bảng	0.833333
bó	với	0.397906
bó	hoa	0.073298
bó	lâu	0.052356
bó	xôi	0.026178
bó	sát	0.020942
bó	và	0.015707
bó	tay	0.015707
bó	chặt	0.015707
bó	hẹp	0.015707
bó	vào	0.015707
bó	bên	0.015707
bón	phân	0.076271
bón	và	0.067797
bón	cho	0.050847
bón	đều	0.033898
bón	tăng	0.033898
bón	thuốc	0.025424
bón	dầu	0.025424
bón	thế	0.025424
bón	của	0.025424
bón	giả	0.025424
bô	sung	0.185185
bô	đa	0.148148
bú	mẹ	0.153846
bú	và	0.115385
búa	lớn	0.176471
búa	từ	0.176471
bơ	bán	0.090909
bơ	i	0.090909
bơ	vơ	0.072727
bơ	đậu	0.054545
bước	vào	0.190031
bước	đầu	0.076843
bước	sang	0.062305
bước	tiến	0.061267
bước	đi	0.050883
bước	ngoặt	0.044652
bước	ra	0.037383
bước	chân	0.037383
bước	tiếp	0.023884
bước	qua	0.021807
bước	phát	0.018692
bước	lên	0.015576
bước	nữa	0.013499
bước	chuyển	0.010384
bước	đệm	0.010384
bước	đột	0.010384
bước	này	0.009346
bước	xuống	0.009346
bước	chuẩn	0.008307
bước	chạy	0.007269
bước	làm	0.006231
bước	nhảy	0.006231
bước	trên	0.006231
bước	lùi	0.006231
bước	trở	0.006231
bước	thêm	0.005192
bước	khởi	0.005192
bước	được	0.005192
bước	về	0.005192
bước	trước	0.005192
bước	đường	0.005192
bước	một	0.004154
bước	bạn	0.004154
bước	cho	0.004154
bước	trưởng	0.004154
bước	thay	0.004154
bước	đơn	0.004154
bước	mở	0.004154
bước	hoàn	0.004154
bước	tháo	0.004154
bướu	cổ	0.300000
bưởi	của	0.071429
bưởi	có	0.071429
bảnh	bao	0.900000
bấy	giờ	0.440000
bấy	lâu	0.300000
bấy	nhiêu	0.260000
bật	nhất	0.076010
bật	khóc	0.064133
bật	của	0.052257
bật	trong	0.052257
bật	với	0.047506
bật	là	0.047506
bật	cười	0.040380
bật	như	0.028504
bật	tăng	0.028504
bật	và	0.028504
bật	đèn	0.026128
bật	cao	0.023753
bật	trên	0.023753
bật	lửa	0.021378
bật	hơn	0.021378
bật	lên	0.019002
bật	tại	0.016627
bật	dậy	0.014252
bật	thu	0.009501
bật	ra	0.009501
bật	so	0.009501
bật	bếp	0.007126
bật	khác	0.007126
bật	nhưng	0.007126
bật	gốc	0.007126
bật	điều	0.007126
bậy	bạ	0.375000
bắp	cải	0.196429
bắp	chân	0.178571
bắp	rang	0.053571
bắp	có	0.053571
bắp	tươi	0.053571
bẻ	khóa	0.238095
bế	tắc	0.426829
bế	mạc	0.329268
bế	con	0.036585
bến	xe	0.181208
bến	tre	0.177852
bến	đỗ	0.117450
bến	cảng	0.077181
bến	thành	0.060403
bến	cát	0.026846
bến	tàu	0.023490
bến	phà	0.020134
bến	bãi	0.020134
bến	đò	0.016779
bến	old	0.013423
bến	cầu	0.013423
bến	sông	0.013423
bến	sân	0.010067
bến	dưới	0.010067
bến	bạch	0.010067
bến	du	0.010067
bến	thủy	0.010067
bến	đình	0.010067
bệnh	viện	0.228756
bệnh	nhân	0.207243
bệnh	tật	0.030118
bệnh	tim	0.019003
bệnh	lý	0.017569
bệnh	và	0.015776
bệnh	nhi	0.015418
bệnh	ung	0.013625
bệnh	đậu	0.013266
bệnh	về	0.010757
bệnh	nặng	0.010039
bệnh	có	0.008964
bệnh	này	0.008964
bệnh	trong	0.007530
bệnh	chữa	0.007171
bệnh	nên	0.007171
bệnh	sốt	0.006812
bệnh	truyền	0.006812
bệnh	cho	0.006812
bệnh	nhiệt	0.006095
bệnh	nền	0.005737
bệnh	không	0.005378
bệnh	diễn	0.005378
bệnh	tiểu	0.005378
bệnh	viêm	0.005020
bệnh	của	0.005020
bệnh	được	0.005020
bệnh	cúm	0.004661
bệnh	cũng	0.004661
bệnh	thì	0.004303
bệnh	đã	0.004303
bệnh	là	0.004303
bệnh	bùng	0.003944
bệnh	từ	0.003944
bệnh	nguy	0.003586
bệnh	rất	0.003586
bệnh	án	0.003586
bệnh	như	0.003586
bệnh	khác	0.003586
bệnh	tình	0.003227
bỏng	và	0.123288
bỏng	của	0.068493
bỏng	nặng	0.041096
bốc	thăm	0.251799
bốc	hơi	0.143885
bốc	lên	0.107914
bốc	cháy	0.100719
bốc	lửa	0.064748
bốc	đồng	0.057554
bốc	mùi	0.035971
bốc	dỡ	0.035971
bốc	vác	0.028777
bốc	cao	0.028777
bốc	xếp	0.021583
bồ	đào	0.815668
bồ	câu	0.032258
bồ	đề	0.018433
bột	mì	0.045752
bột	yến	0.045752
bột	ngọt	0.039216
bột	và	0.039216
bột	nghệ	0.039216
bột	nếp	0.032680
bột	canh	0.032680
bột	đường	0.032680
bột	gạo	0.026144
bột	mịn	0.019608
bột	trong	0.019608
bột	giấy	0.019608
bột	giặt	0.019608
bột	quế	0.019608
bột	ớt	0.019608
bột	ngô	0.019608
bột	không	0.019608
bột	này	0.019608
bức	ảnh	0.310062
bức	xúc	0.213552
bức	tranh	0.164271
bức	tường	0.073922
bức	hình	0.047228
bức	thư	0.047228
bức	xạ	0.039014
bức	tượng	0.028747
bức	thiết	0.008214
bức	phù	0.006160
bức	bí	0.006160
bức	chân	0.006160
bừng	sáng	0.171429
bừng	của	0.085714
bữa	ăn	0.344961
bữa	tiệc	0.147287
bữa	cơm	0.108527
bữa	trưa	0.069767
bữa	sáng	0.062016
bữa	tối	0.050388
bữa	thì	0.011628
bữa	chính	0.011628
bữa	nay	0.011628
bữa	phụ	0.011628
bực	tức	0.400000
bực	bội	0.160000
bực	mình	0.160000
c	và	0.029316
c	trong	0.022801
c	có	0.020630
c	đi	0.016287
c	với	0.014115
c	cho	0.013029
c	va	0.011944
c	ba	0.010858
c	gia	0.010858
c	so	0.010858
c	sinh	0.009772
c	của	0.009772
c	la	0.008686
c	không	0.008686
c	co	0.008686
c	đã	0.008686
c	được	0.008686
c	cu	0.008686
c	đo	0.008686
c	đê	0.007600
c	quy	0.007600
c	o	0.007600
c	ta	0.007600
c	họ	0.007600
c	t	0.007600
c	sư	0.007600
c	ma	0.007600
c	đô	0.007600
c	như	0.006515
c	dư	0.006515
c	đọ	0.006515
c	theo	0.006515
c	đâ	0.006515
c	nga	0.006515
c	ha	0.006515
c	ca	0.006515
c	sẽ	0.006515
c	đa	0.006515
c	tiêu	0.005429
c	mùa	0.005429
carbon	và	0.103448
cay	đắng	0.185714
cay	nồng	0.085714
cay	cay	0.071429
cay	và	0.057143
cay	cú	0.042857
cay	của	0.042857
central	park	0.176471
ceo	của	0.138889
ceo	công	0.055556
ceo	nguyễn	0.055556
ceo	kwon	0.055556
ceo	lưu	0.041667
ceo	này	0.041667
chang	ho	0.250000
charles	iii	0.666667
chen	chúc	0.270270
chen	chân	0.216216
chen	lấn	0.108108
chinh	phục	0.625850
chinh	chiến	0.095238
chinh	chủ	0.020408
chiên	không	0.240000
chiên	rán	0.080000
chiên	giòn	0.060000
chiến	thắng	0.247241
chiến	lược	0.225166
chiến	dịch	0.083002
chiến	đấu	0.069757
chiến	tranh	0.054305
chiến	thuật	0.048124
chiến	sĩ	0.028698
chiến	binh	0.023400
chiến	trường	0.022075
chiến	sự	0.016336
chiến	chống	0.009713
chiến	với	0.007506
chiến	giữa	0.005298
chiến	sỹ	0.004857
chiến	tích	0.004415
chiến	công	0.003974
chiến	tại	0.003974
chiến	và	0.003974
chiến	của	0.003532
chiến	này	0.003532
chiến	đã	0.003532
chiến	tuyến	0.003091
chiến	có	0.002649
chiến	hạm	0.002649
chiến	pháp	0.002649
chiến	thứ	0.002649
chiến	ukraine	0.002649
chiến	không	0.002208
chiến	trong	0.002208
chiến	bại	0.002208
chiến	điện	0.002208
chiến	sẽ	0.001766
chiến	hoàn	0.001766
chiến	kinh	0.001766
chiến	trên	0.001766
chiến	số	0.001325
chiến	thư	0.001325
chiến	iii	0.001325
chiến	chia	0.001325
chiến	như	0.001325
chiết	khấu	0.600000
chiết	xuất	0.218182
chiết	giang	0.072727
chun	jae	0.789474
chuyến	bay	0.254973
chuyến	đi	0.155515
chuyến	thăm	0.115732
chuyến	du	0.099458
chuyến	công	0.041591
chuyến	xe	0.034358
chuyến	tàu	0.030741
chuyến	làm	0.025316
chuyến	hàng	0.018083
chuyến	hành	0.012658
chuyến	tập	0.012658
chuyến	lưu	0.010850
chuyến	và	0.007233
chuyến	phiêu	0.007233
chuyến	của	0.005425
chuyến	mỗi	0.005425
chuyến	giờ	0.005425
chuyến	tuần	0.005425
chuyến	biển	0.005425
chuyến	từ	0.005425
chuyện	của	0.057778
chuyện	với	0.057037
chuyện	tình	0.055556
chuyện	này	0.048889
chuyện	gì	0.035556
chuyện	về	0.023704
chuyện	đó	0.017037
chuyện	không	0.011852
chuyện	xảy	0.011852
chuyện	và	0.011111
chuyện	sẽ	0.011111
chuyện	đi	0.007407
chuyện	khác	0.007407
chuyện	bình	0.007407
chuyện	đã	0.007407
chuyện	buồn	0.007407
chuyện	cổ	0.007407
chuyện	riêng	0.007407
chuyện	trong	0.006667
chuyện	như	0.006667
chuyện	bắt	0.006667
chuyện	cùng	0.005926
chuyện	hẹn	0.005926
chuyện	giữa	0.005926
chuyện	để	0.005926
chuyện	làm	0.005926
chuyện	ấy	0.005926
chuyện	ông	0.005185
chuyện	học	0.005185
chuyện	có	0.005185
chuyện	tiền	0.005185
chuyện	từ	0.005185
chuyện	lại	0.004444
chuyện	vui	0.004444
chuyện	tìm	0.004444
chuyện	trên	0.004444
chuyện	một	0.004444
chuyện	kể	0.004444
chuyện	dễ	0.004444
chuyện	con	0.004444
chuối	và	0.075269
chuối	xanh	0.075269
chuối	chín	0.053763
chuối	là	0.053763
chuối	có	0.043011
chuối	sứ	0.032258
chuối	sẽ	0.032258
chuồn	chuồn	0.428571
chuộc	tội	0.142857
chuộng	nhất	0.106383
chuột	túi	0.106061
chuột	rút	0.106061
chuột	và	0.075758
chuột	đã	0.045455
chuột	có	0.045455
chàng	trai	0.396875
chàng	đã	0.046875
chàng	còn	0.025000
chàng	cầu	0.018750
chàng	có	0.015625
chàng	này	0.015625
chàng	cũng	0.012500
chàng	đang	0.012500
chàng	sẽ	0.012500
chàng	diễn	0.012500
chàng	không	0.009375
chàng	sinh	0.009375
chàng	doanh	0.009375
cháu	bé	0.109827
cháu	gái	0.037572
cháu	đi	0.031792
cháu	trai	0.026012
cháu	bị	0.023121
cháu	được	0.020231
cháu	l	0.020231
cháu	đã	0.017341
cháu	của	0.017341
cháu	nội	0.017341
cháu	ra	0.014451
cháu	h	0.014451
cháu	nhỏ	0.014451
cháu	sẽ	0.014451
cháu	q	0.011561
cháu	về	0.011561
cháu	có	0.011561
cháu	không	0.011561
cháu	thì	0.011561
cháu	nên	0.011561
cháu	tuổi	0.011561
cháu	a	0.008671
cháu	dương	0.008671
cháu	ngoại	0.008671
cháu	trong	0.008671
cháu	đời	0.008671
cháu	nói	0.008671
cháu	còn	0.008671
cháu	học	0.008671
cháu	k	0.008671
châm	ngòi	0.087719
châm	lửa	0.087719
châm	cứu	0.070175
châm	tại	0.052632
châm	biếm	0.052632
chép	lại	0.128205
chì	kẻ	0.187500
chí	minh	0.137092
chí	còn	0.062140
chí	có	0.053812
chí	là	0.039718
chí	của	0.017297
chí	trong	0.017297
chí	dũng	0.016015
chí	một	0.015375
chí	không	0.013453
chí	nguyễn	0.012172
chí	anh	0.012172
chí	đã	0.012172
chí	và	0.011531
chí	về	0.010890
chí	nhiều	0.009609
chí	cả	0.008328
chí	linh	0.007047
chí	khi	0.007047
chí	công	0.006406
chí	được	0.006406
chí	hướng	0.006406
chí	phải	0.005766
chí	ông	0.005766
chí	để	0.005125
chí	thành	0.005125
chí	chưa	0.005125
chí	đến	0.004484
chí	nhân	0.004484
chí	trần	0.004484
chí	cho	0.004484
chí	truyền	0.004484
chí	những	0.004484
chí	bị	0.003844
chí	chỉ	0.003844
chí	với	0.003844
chí	vượt	0.003844
chí	chính	0.003844
chí	lãnh	0.003844
chí	quốc	0.003844
chí	lê	0.003844
chín	chắn	0.070968
chín	và	0.051613
chín	có	0.038710
chín	tới	0.038710
chín	đều	0.032258
chín	năm	0.025806
chín	vừa	0.019355
chín	bóc	0.019355
chín	của	0.019355
chín	thì	0.019355
chín	người	0.019355
chín	mềm	0.019355
chính	phủ	0.155611
chính	sách	0.117483
chính	là	0.098109
chính	thức	0.094854
chính	quyền	0.062306
chính	trị	0.047117
chính	xác	0.032393
chính	vì	0.030843
chính	của	0.026348
chính	trong	0.016119
chính	mình	0.015654
chính	và	0.013329
chính	cho	0.006975
chính	đã	0.006045
chính	bản	0.004030
chính	tại	0.003875
chính	những	0.003875
chính	chủ	0.003720
chính	đáng	0.003720
chính	ngân	0.003720
chính	có	0.003410
chính	công	0.003410
chính	các	0.003410
chính	cũng	0.003255
chính	quốc	0.003100
chính	với	0.002945
chính	sự	0.002945
chính	điều	0.002790
chính	từ	0.002790
chính	hãng	0.002635
chính	về	0.002635
chính	để	0.002480
chính	đối	0.002480
chính	thống	0.002325
chính	được	0.002170
chính	anh	0.002015
chính	quy	0.002015
chính	bạn	0.001860
chính	tỉnh	0.001860
chính	sẽ	0.001860
chó	mèo	0.104072
chó	con	0.036199
chó	này	0.031674
chó	nhỏ	0.031674
chó	bị	0.031674
chó	nghiệp	0.027149
chó	đã	0.027149
chó	cưng	0.022624
chó	hoang	0.022624
chó	golden	0.022624
chó	và	0.018100
chó	cũng	0.018100
chó	vẫn	0.013575
chó	của	0.013575
chó	không	0.013575
chó	mẹ	0.013575
chó	có	0.013575
chó	được	0.013575
chó	là	0.013575
chó	nhà	0.013575
chó	đi	0.013575
chôn	cất	0.222222
chôn	vùi	0.200000
chôn	chân	0.111111
chôn	lấp	0.111111
chôn	sâu	0.066667
chùa	vàng	0.101449
chùa	được	0.036232
chùa	này	0.036232
chùa	hương	0.028986
chùa	diệu	0.021739
chùa	thiên	0.021739
chùa	bộc	0.021739
chùa	ba	0.021739
chùa	tam	0.021739
chú	ý	0.517274
chú	trọng	0.097106
chú	chó	0.092437
chú	mèo	0.036415
chú	rể	0.036415
chú	thích	0.013072
chú	voi	0.008403
chú	lâm	0.007470
chú	cá	0.006536
chú	tâm	0.006536
chú	ngựa	0.004669
chú	ta	0.004669
chú	đã	0.003735
chú	cún	0.003735
chú	chim	0.003735
chú	bò	0.003735
chú	gà	0.003735
chú	trong	0.003735
chú	hổ	0.003735
chú	rùa	0.002801
chú	theo	0.002801
chú	gấu	0.002801
chú	lợn	0.002801
chú	út	0.002801
chú	anh	0.002801
chú	y	0.002801
chú	sư	0.002801
chú	có	0.002801
chú	cuội	0.002801
chúng	tôi	0.503209
chúng	ta	0.275032
chúng	có	0.014763
chúng	không	0.012195
chúng	được	0.008344
chúng	sẽ	0.007702
chúng	cũng	0.006739
chúng	thường	0.005777
chúng	là	0.004814
chúng	đã	0.004814
chúng	mình	0.004493
chúng	lại	0.004172
chúng	con	0.003851
chúng	và	0.003851
chúng	em	0.003530
chúng	chỉ	0.003530
chúng	trong	0.003530
chúng	còn	0.002567
chúng	để	0.002567
chúng	vẫn	0.002567
chúng	như	0.002246
chúng	vào	0.001926
chúng	bằng	0.001926
chúng	nó	0.001926
chúng	rất	0.001926
chúng	khi	0.001926
chúng	với	0.001926
chúng	bị	0.001926
chúng	ra	0.001926
chúng	về	0.001605
chúng	quan	0.001605
chúng	chứa	0.001605
chúng	dành	0.001605
chúng	cho	0.001284
chúng	làm	0.001284
chúng	chưa	0.001284
chúng	đều	0.001284
chúng	nhưng	0.001284
chúng	rằng	0.001284
chúng	gần	0.000963
chơi	bóng	0.067535
chơi	của	0.036615
chơi	giải	0.034988
chơi	tốt	0.031733
chơi	cho	0.030106
chơi	với	0.026037
chơi	rất	0.020342
chơi	và	0.018714
chơi	không	0.017087
chơi	game	0.014646
chơi	như	0.013019
chơi	tại	0.013019
chơi	tấn	0.012205
chơi	trận	0.012205
chơi	cùng	0.011391
chơi	trong	0.011391
chơi	có	0.011391
chơi	trò	0.009764
chơi	đùa	0.009764
chơi	phòng	0.009764
chơi	này	0.008950
chơi	hay	0.008950
chơi	lớn	0.008137
chơi	trên	0.008137
chơi	điện	0.008137
chơi	mới	0.007323
chơi	golf	0.006509
chơi	để	0.006509
chơi	thể	0.006509
chơi	mà	0.004882
chơi	cực	0.004882
chơi	nhiều	0.004882
chơi	tết	0.004882
chơi	cờ	0.004882
chơi	khá	0.004882
chơi	cao	0.004882
chơi	trung	0.004882
chơi	lại	0.004068
chơi	tập	0.004068
chơi	thiếu	0.004068
chưa	có	0.109557
chưa	được	0.088911
chưa	từng	0.053946
chưa	bao	0.047952
chưa	thể	0.043623
chưa	kể	0.026973
chưa	thực	0.021978
chưa	đủ	0.021645
chưa	rõ	0.019647
chưa	biết	0.018648
chưa	đầy	0.018315
chưa	đến	0.013653
chưa	hoàn	0.013320
chưa	kịp	0.012654
chưa	dừng	0.012321
chưa	phải	0.010323
chưa	đạt	0.010323
chưa	xác	0.009990
chưa	đáp	0.009990
chưa	chắc	0.009657
chưa	nói	0.008325
chưa	phân	0.008325
chưa	hết	0.007659
chưa	nhận	0.007659
chưa	đồng	0.007326
chưa	tìm	0.006993
chưa	đưa	0.006993
chưa	hề	0.006660
chưa	phát	0.006660
chưa	công	0.006660
chưa	thấy	0.006660
chưa	tiêm	0.006660
chưa	tốt	0.005328
chưa	làm	0.005328
chưa	hiểu	0.005328
chưa	chính	0.004995
chưa	cao	0.004995
chưa	bị	0.004995
chưa	tới	0.004662
chưa	giải	0.004662
chương	trình	0.841060
chương	vàng	0.033113
chương	đồng	0.012417
chương	bạc	0.011589
chương	mỹ	0.009106
chương	mới	0.004139
chương	thị	0.003311
chương	lao	0.003311
chương	trong	0.003311
chương	có	0.002483
chương	nghệ	0.002483
chương	dương	0.002483
chương	điều	0.002483
chương	rất	0.002483
chương	đình	0.002483
chương	và	0.002483
chướng	ngại	0.476190
chướng	mắt	0.142857
chướng	bụng	0.142857
chạm	trán	0.140794
chạm	vào	0.083032
chạm	tay	0.061372
chạm	với	0.050542
chạm	mức	0.050542
chạm	mốc	0.039711
chạm	đến	0.036101
chạm	tới	0.032491
chạm	khắc	0.028881
chạm	mặt	0.028881
chạm	giao	0.025271
chạm	đáy	0.025271
chạm	ngưỡng	0.025271
chạm	bóng	0.025271
chạm	khiến	0.018051
chạm	và	0.014440
chạm	mạnh	0.014440
chạm	đất	0.010830
chạm	để	0.010830
chảnh	giàu	0.088235
chảnh	cùng	0.088235
chảnh	và	0.088235
chần	chừ	0.437500
chần	qua	0.250000
chẩn	đoán	0.852632
chẩn	các	0.031579
chậm	lại	0.115646
chậm	tiến	0.113379
chậm	trễ	0.079365
chậm	nhất	0.061224
chậm	hơn	0.056689
chậm	rãi	0.040816
chậm	chạp	0.036281
chậm	giải	0.024943
chậm	quá	0.022676
chậm	so	0.018141
chậm	nộp	0.018141
chậm	và	0.018141
chậm	triển	0.013605
chậm	trả	0.011338
chậm	phát	0.011338
chậm	thì	0.011338
chậm	hủy	0.009070
chậm	được	0.009070
chậm	tốc	0.009070
chậm	chưa	0.006803
chậm	tăng	0.006803
chậm	do	0.006803
chậm	cho	0.006803
chậm	mà	0.006803
chậm	nên	0.006803
chậm	đóng	0.006803
chậm	dẫn	0.006803
chậm	lớn	0.006803
chậm	sự	0.006803
chắc	chắn	0.631285
chắc	hẳn	0.027933
chắc	khỏe	0.015363
chắc	cho	0.013966
chắc	của	0.012570
chắc	và	0.012570
chắc	suất	0.011173
chắc	đã	0.011173
chắc	là	0.011173
chắc	sẽ	0.009777
chắc	rằng	0.008380
chắc	chắc	0.006983
chắc	để	0.006983
chắc	có	0.006983
chắc	trong	0.006983
chắc	không	0.005587
chắc	hơn	0.005587
chắc	cũng	0.005587
chắc	đạt	0.005587
chắc	ngôi	0.004190
chắc	kiến	0.004190
chắc	vì	0.004190
chắc	mặc	0.004190
chắc	thắng	0.004190
chắc	ăn	0.004190
chắc	các	0.004190
chắc	anh	0.004190
chằm	chằm	0.466667
chằm	vào	0.200000
chẳng	hạn	0.217221
chẳng	có	0.127202
chẳng	ai	0.058708
chẳng	khác	0.035225
chẳng	thể	0.035225
chẳng	cần	0.031311
chẳng	còn	0.031311
chẳng	phải	0.027397
chẳng	bao	0.025440
chẳng	biết	0.023483
chẳng	những	0.021526
chẳng	mấy	0.019569
chẳng	được	0.017613
chẳng	hiểu	0.015656
chẳng	hề	0.015656
chẳng	kém	0.015656
chẳng	may	0.015656
chẳng	muốn	0.009785
chẳng	lẽ	0.007828
chẳng	ngại	0.007828
chẳng	bị	0.005871
chẳng	dám	0.005871
chẳng	ngờ	0.005871
chẳng	giống	0.005871
chẳng	lành	0.005871
chẳng	tin	0.005871
chẳng	giúp	0.005871
chặn	các	0.111111
chặn	sự	0.068376
chặn	được	0.042735
chặn	tình	0.038462
chặn	đứng	0.025641
chặn	lại	0.025641
chặn	đầu	0.021368
chặn	đà	0.021368
chặn	những	0.021368
chặn	nhiều	0.017094
chặn	xử	0.017094
chặn	đường	0.017094
chặn	thành	0.017094
chặn	nguy	0.017094
chặn	xe	0.017094
chặn	đối	0.012821
chặn	cơn	0.012821
