aaron	james	0.187500
beste	men	0.009456
beste	venn	0.009456
beste	svenske	0.007092
beste	er	0.007092
beste	har	0.007092
beste	manus	0.007092
beste	serie	0.007092
bestilt	drapet	0.210526
bestilte	og	0.500000
besvimte	hun	0.272727
besøkt	flere	0.153846
betyr	at	0.496296
betyr	også	0.044444
betyr	noe	0.037037
betyr	ikke	0.029630
betyr	i	0.029630
betyr	mye	0.022222
betyr	det	0.022222
beverly	hills	0.800000
big	air	0.304348
big	bang	0.217391
bildene	av	0.206612
bildene	fra	0.107438
bildene	er	0.082645
bildene	viser	0.082645
bildene	som	0.074380
bildene	ble	0.066116
bildene	viste	0.041322
bildene	gikk	0.024793
bildene	i	0.024793
bildene	og	0.024793
bildene	på	0.024793
bildene	var	0.024793
bildene	hun	0.024793
bilene	er	0.176471
bilulykke	i	0.692308
bin	laden	0.600000
bind	i	0.307692
bind	for	0.230769
biter	seg	0.250000
biter	fra	0.150000
blandet	seg	0.269231
blandet	inn	0.230769
blandet	lag	0.192308
blandet	med	0.115385
blant	annet	0.590476
blant	de	0.127438
blant	dem	0.104308
blant	andre	0.048526
blant	verdens	0.009977
blant	flere	0.005442
blant	landets	0.004535
blant	disse	0.004082
blant	topp	0.004082
blant	norske	0.002721
blant	den	0.002721
blant	publikum	0.002721
blant	sine	0.002721
blant	hans	0.002268
blant	stedene	0.002268
blant	det	0.002268
blant	unge	0.002268
blant	en	0.002268
blant	både	0.002268
blant	usas	0.001814
blant	hennes	0.001814
blant	turister	0.001814
blant	befolkningen	0.001814
blant	alle	0.001361
blant	ofrene	0.001361
blant	barn	0.001361
blant	mange	0.001361
blant	folk	0.001361
blant	kvinnene	0.001361
blant	navnene	0.001361
blant	kvinner	0.001361
blant	gjestene	0.001361
bli	en	0.101669
bli	den	0.036419
bli	med	0.028832
bli	værende	0.022762
bli	husket	0.022762
bli	et	0.016692
bli	arrestert	0.013657
bli	i	0.013657
bli	det	0.012140
bli	brukt	0.012140
bli	medlem	0.012140
bli	tvunget	0.010622
bli	konge	0.010622
bli	løslatt	0.010622
bli	president	0.010622
bli	valgt	0.010622
bli	tidenes	0.009105
bli	kjent	0.009105
bli	tatt	0.009105
bli	ny	0.009105
bli	mer	0.007587
bli	drept	0.007587
bli	skutt	0.007587
bli	rammet	0.007587
bli	til	0.007587
bli	sendt	0.007587
bli	ansett	0.007587
bli	statsminister	0.007587
bli	blant	0.007587
bli	satt	0.007587
bli	kalt	0.006070
bli	første	0.006070
bli	avslørt	0.006070
bli	leder	0.006070
bli	landets	0.006070
bli	kastet	0.006070
bli	best	0.004552
bli	slått	0.004552
bli	overført	0.004552
bli	truffet	0.004552
blitt	en	0.060021
blitt	drept	0.057878
blitt	et	0.026259
blitt	angrepet	0.024116
blitt	brukt	0.021972
blitt	truffet	0.020900
blitt	funnet	0.020900
blitt	skutt	0.019829
blitt	tatt	0.019293
blitt	utsatt	0.017149
blitt	anklaget	0.014469
blitt	kalt	0.013934
blitt	rammet	0.013934
blitt	arrestert	0.012326
blitt	kjent	0.011790
blitt	sett	0.011790
blitt	slått	0.011790
blitt	skadet	0.011254
blitt	satt	0.010718
blitt	holdt	0.009110
blitt	mer	0.009110
blitt	pågrepet	0.009110
blitt	dømt	0.008039
blitt	solgt	0.008039
blitt	sendt	0.008039
blitt	delt	0.007503
blitt	til	0.007503
blitt	lovet	0.006967
blitt	spilt	0.006967
blitt	tvunget	0.006431
blitt	reddet	0.006431
blitt	stadig	0.005895
blitt	ødelagt	0.005895
blitt	avslørt	0.005895
blitt	brutt	0.005895
blitt	løslatt	0.005895
blitt	gjort	0.005895
blitt	sluppet	0.005895
blitt	så	0.005359
blitt	erklært	0.005359
blodige	kamper	0.300000
blomster	og	0.258621
blomster	ved	0.086207
blomster	til	0.068966
blomster	ble	0.051724
blomster	for	0.051724
blomster	på	0.051724
blomster	lys	0.051724
bo	i	0.333333
bo	der	0.111111
bo	larsen	0.083333
bo	og	0.083333
bok	om	0.131313
bok	i	0.111111
bok	av	0.050505
bok	med	0.050505
bok	forteller	0.050505
bok	til	0.040404
bok	på	0.030303
bok	spare	0.030303
bok	og	0.030303
bok	at	0.030303
boken	er	0.128205
boken	ble	0.051282
boken	til	0.034188
boken	i	0.034188
boken	med	0.034188
boken	the	0.034188
boken	av	0.034188
boken	hans	0.034188
boken	min	0.025641
boken	om	0.025641
boken	som	0.025641
boken	sin	0.025641
boken	skriver	0.025641
boks	med	0.272727
bokstavelig	talt	0.833333
bombe	i	0.130435
bor	i	0.399194
bor	på	0.064516
bor	sammen	0.044355
bor	rundt	0.028226
bor	like	0.028226
bor	hun	0.024194
bor	nå	0.020161
bor	og	0.020161
bor	fortsatt	0.016129
bor	de	0.016129
bor	utenfor	0.016129
bor	der	0.012097
bor	hos	0.012097
bor	han	0.012097
bor	det	0.012097
bor	rett	0.012097
bor	innenfor	0.012097
bordet	da	0.200000
bordet	og	0.200000
borgermester	i	0.400000
boris	johnson	0.937500
bort	fra	0.190045
bort	i	0.104072
bort	til	0.104072
bort	av	0.040724
bort	etter	0.040724
bort	og	0.036199
bort	på	0.036199
bort	år	0.031674
bort	for	0.027149
bort	desember	0.013575
bort	med	0.013575
boston	red	0.363636
bra	i	0.200000
bra	og	0.150000
bra	men	0.075000
bra	med	0.075000
brakt	til	0.541667
brann	i	0.325581
brann	og	0.087209
brann	på	0.052326
brann	men	0.040698
brann	spiller	0.034884
brann	etter	0.023256
brann	trener	0.023256
brann	som	0.017442
brann	vant	0.017442
brennende	bygget	0.230769
brent	i	0.250000
brent	ned	0.204545
brent	og	0.056818
brent	seg	0.056818
brent	på	0.056818
britiske	regjeringen	0.071895
britiske	og	0.058824
britiske	myndigheter	0.058824
britiske	pund	0.052288
britiske	statsministeren	0.045752
britiske	the	0.032680
britiske	tv	0.032680
britiske	avisa	0.032680
britiske	avisen	0.032680
britiske	forfatteren	0.032680
britiske	styrker	0.026144
britiske	marinen	0.026144
bro	i	0.280000
bro	over	0.120000
broen	er	0.137255
broen	har	0.058824
broen	ble	0.058824
broen	var	0.058824
brua	som	0.173913
brudd	på	0.607843
brudd	i	0.176471
brudd	med	0.049020
brunt	hår	0.307692
brunt	vann	0.230769
brutt	seg	0.118056
brutt	opp	0.118056
brutt	ut	0.097222
brutt	med	0.090278
brutt	loven	0.062500
brutt	og	0.034722
brutt	en	0.034722
brutt	i	0.034722
brutt	ned	0.034722
brutt	den	0.027778
brutt	samarbeidet	0.027778
brutt	ifølge	0.020833
brutt	sammen	0.020833
brydde	seg	1.000000
bråk	og	0.200000
bråk	da	0.150000
bråk	rundt	0.150000
brødre	og	0.239130
brødre	som	0.130435
brødre	er	0.086957
brødre	i	0.065217
brødrene	er	0.079545
brødrene	har	0.056818
brødrene	som	0.056818
brødrene	ble	0.045455
brødrene	sine	0.034091
bunnen	av	0.714286
by	på	0.154321
by	i	0.117284
by	med	0.080247
by	og	0.074074
by	er	0.061728
by	som	0.055556
by	har	0.030864
by	for	0.030864
by	ble	0.024691
by	men	0.018519
by	sør	0.018519
by	ved	0.018519
by	hvor	0.018519
byens	ordfører	0.144928
byens	innbyggere	0.086957
byens	største	0.043478
byens	gater	0.043478
bygd	opp	0.134615
bygd	på	0.134615
bygd	for	0.076923
bygd	i	0.076923
bygd	en	0.057692
bønder	og	0.210526
bønder	som	0.157895
c	og	0.078947
c	i	0.078947
center	i	0.322581
center	for	0.193548
center	som	0.096774
chapo	er	0.600000
charles	og	0.296875
charles	er	0.046875
charles	i	0.046875
charles	ble	0.039062
charles	har	0.039062
charles	på	0.031250
charles	var	0.023438
charles	en	0.023438
charles	skal	0.023438
charlie	og	0.333333
d	c	0.421053
d	italia	0.192982
d	dagen	0.070175
d	d	0.070175
da	han	0.231316
da	hun	0.123477
da	de	0.089155
da	det	0.040820
da	den	0.028229
da	en	0.028026
da	var	0.022746
da	ble	0.020309
da	hadde	0.017262
da	politiet	0.011779
da	et	0.009545
da	har	0.007108
da	er	0.006905
da	russland	0.006702
da	norge	0.004874
da	år	0.004874
da	fikk	0.004468
da	også	0.004265
da	hendelsen	0.004062
da	krigen	0.004062
da	tok	0.004062
da	at	0.003656
da	bilen	0.003249
da	angrepet	0.003046
da	klubben	0.003046
da	kom	0.002843
da	hans	0.002640
da	gikk	0.002640
da	ulykken	0.002640
da	vi	0.002437
da	flyet	0.002437
da	mannen	0.002437
da	som	0.002234
da	vant	0.002234
da	saken	0.002031
da	i	0.002031
da	faren	0.002031
da	paret	0.002031
da	kampen	0.001828
da	partiet	0.001828
dagens	tap	0.070175
dagens	første	0.061404
dagens	israel	0.043860
dagens	regjering	0.043860
dagens	kurs	0.043860
dagens	lys	0.035088
dagens	episode	0.035088
dagens	kamp	0.035088
dagens	sverige	0.026316
dagens	norske	0.026316
dagens	nord	0.026316
danmark	og	0.230769
danmark	har	0.076923
danmark	i	0.071795
danmark	er	0.051282
danmark	som	0.035897
danmark	men	0.030769
danmark	sverige	0.030769
danmark	på	0.025641
danmark	ble	0.025641
danmark	norge	0.020513
danmark	rundt	0.020513
danmark	med	0.020513
danmark	da	0.015385
dataene	i	0.750000
datteren	til	0.127753
datteren	sin	0.070485
datteren	på	0.048458
datteren	som	0.048458
datteren	var	0.044053
datteren	hennes	0.039648
datteren	og	0.035242
datteren	hans	0.035242
datteren	i	0.026432
datteren	deres	0.022026
datteren	ble	0.022026
datteren	kim	0.017621
datteren	hadde	0.017621
datteren	er	0.017621
datteren	har	0.013216
datteren	for	0.013216
datteren	sofia	0.013216
datteren	mona	0.013216
dee	dee	0.571429
delte	ut	0.130435
delte	hun	0.060870
delte	et	0.052174
delte	sin	0.043478
delte	de	0.043478
delte	en	0.043478
delte	på	0.043478
delte	bilder	0.043478
delte	den	0.034783
delte	han	0.034783
delte	ikke	0.034783
delte	også	0.026087
delte	sine	0.026087
delvis	ødelagt	0.149254
delvis	stengt	0.134328
delvis	i	0.089552
delvis	på	0.044776
delvis	under	0.044776
dem	som	0.198545
dem	er	0.084200
dem	var	0.048857
dem	i	0.043659
dem	ble	0.038462
dem	med	0.034304
dem	og	0.028067
dem	til	0.023909
dem	har	0.022869
dem	på	0.020790
dem	en	0.015593
dem	barn	0.014553
dem	fra	0.011435
dem	alle	0.010395
dem	for	0.009356
dem	opp	0.008316
dem	å	0.008316
dem	to	0.007277
dem	fikk	0.007277
dem	døde	0.007277
dem	ut	0.006237
dem	kom	0.006237
dem	ligger	0.006237
dem	rundt	0.006237
dem	av	0.005198
dem	selv	0.005198
dem	igjen	0.005198
dem	gikk	0.005198
dem	hadde	0.005198
dem	skal	0.005198
dem	om	0.005198
dem	gull	0.005198
dem	mot	0.005198
dem	mens	0.004158
dem	tre	0.004158
dem	vekk	0.004158
dem	under	0.004158
dem	men	0.004158
dem	kan	0.004158
dem	et	0.004158
den	første	0.056712
den	russiske	0.044867
den	norske	0.039483
den	siste	0.036612
den	tidligere	0.033381
den	andre	0.027369
den	amerikanske	0.027190
den	nye	0.020459
den	ble	0.020370
den	svenske	0.019113
den	britiske	0.018575
den	gang	0.017678
den	ene	0.017050
den	største	0.014806
den	franske	0.014447
den	år	0.014088
den	er	0.013819
den	eneste	0.013550
den	store	0.013101
den	tyske	0.012563
den	lille	0.010948
den	samme	0.010678
den	internasjonale	0.010140
den	mest	0.010140
den	danske	0.009961
den	spanske	0.009512
den	tredje	0.009153
den	har	0.008704
den	avdøde	0.008615
den	som	0.008076
den	kinesiske	0.007448
den	italienske	0.007448
den	engelske	0.007358
den	gamle	0.006730
den	var	0.006461
den	gangen	0.006371
den	røde	0.006281
den	såkalte	0.006102
den	beste	0.005384
den	populære	0.005294
dersom	han	0.180556
dersom	de	0.180556
dersom	hun	0.083333
dersom	en	0.055556
dersom	det	0.055556
dersom	russiske	0.041667
dersom	dette	0.041667
detaljer	om	0.555556
detaljer	fra	0.111111
detaljer	rundt	0.088889
detaljer	som	0.066667
detaljer	i	0.066667
dets	allierte	0.444444
dette	er	0.252316
dette	var	0.091946
dette	ble	0.060584
dette	bildet	0.054170
dette	har	0.031361
dette	som	0.015681
dette	og	0.014968
dette	tidspunktet	0.014255
dette	i	0.012830
dette	skjedde	0.012830
dette	kan	0.012117
dette	området	0.012117
dette	blir	0.012117
dette	førte	0.009979
dette	skal	0.009979
dette	på	0.009266
dette	for	0.007840
dette	kommer	0.007840
dette	betyr	0.007128
dette	gjelder	0.007128
dette	angrepet	0.006415
dette	året	0.006415
dette	til	0.006415
dette	hadde	0.006415
dette	etter	0.005702
dette	et	0.005702
dette	skapte	0.004989
dette	en	0.004989
dette	fordi	0.004989
dette	med	0.004277
dette	stedet	0.004277
dette	fikk	0.004277
dette	gjorde	0.004277
dette	inkluderer	0.004277
dette	arbeidet	0.004277
dette	ifølge	0.003564
dette	kom	0.003564
dette	gjør	0.003564
dette	skjer	0.003564
dette	men	0.003564
do	with	0.250000
doble	ledelsen	0.666667
dog	har	0.156250
dog	ikke	0.156250
dog	er	0.093750
dollar	i	0.258427
dollar	og	0.116105
dollar	på	0.089888
dollar	for	0.044944
dollar	som	0.044944
dollar	til	0.041199
dollar	fra	0.029963
dollar	siden	0.026217
dollar	noe	0.022472
dollar	per	0.018727
dollar	men	0.018727
dollar	om	0.014981
dollar	mot	0.011236
dollar	eller	0.011236
dollar	kroner	0.011236
dommen	ble	0.298246
dommen	fra	0.140351
dommen	falt	0.052632
dommen	mot	0.052632
dommen	var	0.052632
dommeren	blåste	0.078431
dommeren	i	0.078431
dommeren	som	0.058824
dommeren	ble	0.058824
don	t	0.625000
drakt	og	0.250000
drakt	i	0.250000
dreier	seg	0.818182
drepe	en	0.112676
drepe	henne	0.112676
drepe	alle	0.056338
drepe	den	0.056338
drepe	noen	0.056338
drepe	flere	0.042254
drepe	to	0.042254
drev	med	0.291667
drev	en	0.111111
drev	han	0.055556
drift	i	0.342857
drift	siden	0.114286
drift	av	0.085714
drift	på	0.085714
drivstoff	og	0.304348
drivstoff	fra	0.130435
drivstoff	på	0.130435
dronningen	av	0.125000
dronningen	og	0.071429
dronningen	på	0.053571
dronningen	i	0.053571
dronningen	er	0.053571
dukke	opp	0.666667
dukket	opp	0.707317
dukket	det	0.082927
dukket	han	0.043902
dukket	hun	0.019512
dukket	nemlig	0.014634
dukket	en	0.014634
dumpet	av	0.222222
dumpet	i	0.222222
dyktig	og	0.300000
dyttet	og	0.125000
dyttet	henne	0.125000
døtre	og	0.205882
døtre	sammen	0.176471
døtre	som	0.117647
døtre	med	0.088235
døtre	i	0.088235
egg	og	0.200000
egg	fra	0.160000
egg	som	0.160000
egg	ble	0.120000
eksistert	i	0.428571
eksistert	siden	0.380952
eksperter	mener	0.159420
eksperter	har	0.144928
eksperter	på	0.115942
eksperter	og	0.086957
eksperter	tror	0.057971
eksperter	i	0.043478
ektemann	og	0.147727
ektemann	som	0.068182
ektemann	har	0.056818
ektemann	er	0.045455
ektemann	hadde	0.045455
ektemann	i	0.045455
ektemann	chris	0.034091
ekteskap	med	0.243243
ekteskap	og	0.162162
elleve	år	0.192771
elleve	personer	0.066265
elleve	kamper	0.060241
elleve	av	0.048193
elleve	mål	0.036145
elleve	poeng	0.030120
elleve	mennesker	0.030120
elleve	dager	0.030120
elleve	måneder	0.030120
elleve	minutter	0.024096
elleve	ganger	0.024096
elleve	års	0.024096
elleve	uker	0.024096
elleve	og	0.018072
elleve	sekunder	0.018072
elleve	nye	0.018072
elleve	meter	0.018072
elleve	menn	0.018072
elleve	timer	0.018072
elvis	og	0.214286
ender	opp	0.301587
ender	i	0.158730
ender	med	0.095238
ender	på	0.063492
ender	til	0.047619
endring	i	0.250000
endring	og	0.187500
engelsk	fotball	0.162162
engelsk	og	0.108108
engelsk	mil	0.094595
engelsk	til	0.067568
engelsk	tysk	0.040541
engelsk	presse	0.040541
enhver	tid	0.500000
enige	om	0.796296
enige	med	0.129630
enkelt	videre	0.135135
enkelt	å	0.081081
enn	i	0.067506
enn	det	0.058352
enn	de	0.042334
enn	noen	0.035469
enn	den	0.035469
enn	en	0.027460
enn	tidligere	0.024027
enn	år	0.024027
enn	han	0.019451
enn	ti	0.018307
enn	mennesker	0.018307
enn	før	0.017162
enn	på	0.016018
enn	millioner	0.014874
enn	tre	0.014874
enn	ventet	0.014874
enn	to	0.013730
enn	å	0.012586
enn	et	0.011442
enn	da	0.011442
enn	fire	0.010297
enn	bare	0.010297
enn	for	0.009153
enn	andre	0.009153
enn	sin	0.009153
enn	vanlig	0.009153
enn	noensinne	0.009153
enn	normalt	0.009153
enn	én	0.008009
enn	soldater	0.008009
enn	året	0.008009
enn	at	0.006865
enn	mange	0.006865
enn	ett	0.006865
enn	personer	0.006865
enn	halvparten	0.005721
enn	kilometer	0.005721
enn	planlagt	0.005721
enn	hun	0.005721
enn	alle	0.005721
ennå	ikke	0.583333
ennå	var	0.066667
ennå	men	0.066667
erklært	død	0.535211
erklært	seg	0.098592
erklært	som	0.070423
erklært	døde	0.049296
erklært	krig	0.042254
erklært	at	0.042254
erklært	tre	0.021127
ett	år	0.318542
ett	av	0.183835
ett	poeng	0.076070
ett	mål	0.039620
ett	slag	0.028526
ett	minutt	0.020602
ett	og	0.019017
ett	barn	0.015848
ett	i	0.014263
ett	sekund	0.011094
ett	til	0.011094
ett	felt	0.011094
ett	par	0.007924
ett	sølv	0.007924
ett	døgn	0.007924
ett	fattig	0.007924
ett	tilfelle	0.007924
ett	ord	0.006339
ett	tap	0.006339
ett	fra	0.006339
ett	gull	0.006339
ett	sted	0.004754
ett	tidspunkt	0.004754
ett	tusen	0.004754
ett	hus	0.004754
ett	års	0.004754
etter	at	0.286471
