angela	phương	trinh	1.000000
anh	sẽ	là	0.051282
anh	sẽ	có	0.051282
anh	sẽ	trở	0.038462
anh	sẽ	cố	0.038462
anh	sở	hữu	1.000000
anh	t	v	0.120000
anh	ta	đã	0.061947
anh	ta	sẽ	0.053097
anh	ta	và	0.044248
anh	ta	có	0.044248
anh	ta	vẫn	0.044248
anh	ta	lại	0.044248
anh	ta	không	0.044248
anh	ta	là	0.035398
anh	tham	gia	0.833333
anh	theo	học	0.333333
anh	theo	đuổi	0.250000
anh	thi	đấu	1.000000
anh	thì	sao	0.230769
anh	thông	báo	0.363636
anh	thông	qua	0.272727
anh	thường	xuyên	0.392857
anh	thậm	chí	1.000000
anh	thừa	nhận	1.000000
anh	thực	hiện	1.000000
anh	tin	rằng	0.500000
anh	tiếp	tục	0.923077
anh	tiết	lộ	1.000000
anh	trai	mình	0.121212
anh	trong	năm	0.129032
anh	trong	vai	0.096774
anh	trong	tháng	0.096774
anh	trường	cho	0.300000
anh	trần	văn	0.230769
anh	trở	thành	0.608696
anh	trở	lại	0.217391
anh	tuyên	bố	1.000000
anh	tuấn	phó	0.073529
anh	tuấn	anh	0.058824
anh	tuấn	cho	0.058824
anh	tuấn	chia	0.044118
anh	tuấn	chủ	0.044118
anh	tâm	sự	0.636364
anh	tô	vũ	0.800000
anh	tạo	ra	0.428571
anh	từ	chối	0.350000
anh	từng	được	0.083333
anh	việt	anh	0.714286
anh	và	tiếng	0.032787
anh	và	mỹ	0.024590
anh	và	ông	0.024590
anh	và	các	0.024590
anh	vào	vai	0.166667
anh	vào	năm	0.125000
anh	võ	văn	0.428571
anh	vẫn	là	0.140351
anh	vẫn	chưa	0.070175
anh	với	giá	0.235294
anh	với	điểm	0.176471
anh	xuất	hiện	0.625000
anh	xứng	đáng	1.000000
anh	đang	có	0.090909
anh	đàn	chị	1.000000
anh	đá	chính	0.625000
anh	đã	có	0.094170
anh	đã	bỏ	0.022422
anh	đã	ghi	0.022422
anh	đã	hoàn	0.022422
anh	đã	khiến	0.022422
anh	đã	cho	0.017937
anh	đã	phải	0.017937
anh	đã	quyết	0.017937
anh	đã	đến	0.017937
anh	đã	làm	0.017937
anh	đã	được	0.017937
anh	đã	không	0.017937
anh	đã	bị	0.017937
anh	đã	tìm	0.013453
anh	đã	ký	0.013453
anh	đã	tăng	0.013453
anh	đã	công	0.013453
anh	đưa	ra	0.375000
anh	được	biết	0.061538
anh	được	cho	0.061538
anh	đầu	tư	0.750000
anh	đều	nhận	0.166667
anh	đồng	ý	0.300000
anh	đức	và	0.111111
anh	đức	là	0.088889
anh	đức	đã	0.066667
anh	ấy	đã	0.075145
anh	ấy	có	0.069364
anh	ấy	không	0.046243
anh	ấy	sẽ	0.046243
anh	ấy	cũng	0.034682
anh	ấy	là	0.034682
anh	ấy	luôn	0.028902
anh	ấy	mới	0.028902
anh	ấy	nói	0.023121
anh	ấy	đi	0.023121
anh	ấy	đang	0.023121
anh	ấy	trong	0.017341
anh	ấy	thực	0.017341
australia	tại	việt	0.600000
australia	và	trung	0.600000
bang	california	mỹ	0.571429
bang	new	south	0.416667
bang	new	mexico	0.250000
bang	texas	mỹ	0.333333
bang	xô	viết	1.000000
bay	cam	ranh	1.000000
bay	cao	hơn	0.176471
bay	chiến	đấu	1.000000
bay	châu	á	1.000000
bay	chở	khách	0.454545
bay	cát	bi	1.000000
bay	có	thể	0.875000
bay	của	nga	0.178571
bay	của	vietnam	0.107143
bay	f	của	0.600000
bay	giải	cứu	1.000000
bay	hà	nội	1.000000
bay	không	người	0.910714
bay	long	thành	0.916667
bay	lơ	lửng	1.000000
bay	một	chiều	0.428571
bay	nha	trang	1.000000
bay	này	là	0.166667
bay	ném	bom	1.000000
bay	nội	địa	0.545455
bay	nội	bài	0.454545
bay	phù	cát	0.800000
bay	phản	lực	1.000000
bay	phục	vụ	1.000000
bay	quân	sự	1.000000
bay	quốc	tế	0.928571
bay	ra	ngoài	0.375000
bay	thân	rộng	1.000000
bay	thương	mại	0.800000
bay	thẳng	từ	0.300000
bay	toàn	quốc	0.750000
bay	trực	tiếp	0.500000
bay	tân	sơn	1.000000
bay	tư	nhân	1.000000
bay	uss	ronald	1.000000
bay	vào	nhà	0.200000
bay	đi	đến	0.300000
bay	đã	được	0.230769
bay	đưa	công	1.000000
bay	được	khoảng	0.250000
bay	đầu	tiên	1.000000
biến	bảo	quản	1.000000
biến	bất	thường	0.666667
biến	cao	hơn	1.000000
biến	chế	tạo	0.920000
biến	chủng	mới	0.428571
biến	chủng	này	0.142857
biến	chứng	nguy	0.184211
biến	chứng	nặng	0.131579
biến	có	thể	0.333333
biến	căng	thẳng	1.000000
biến	của	thị	0.088235
biến	giáo	dục	1.000000
biến	hiện	nay	1.000000
biến	hóa	linh	0.176471
biến	khó	lường	0.857143
biến	liên	quan	1.000000
biến	món	ăn	0.875000
biến	mất	trong	0.194444
biến	mất	khỏi	0.111111
biến	mất	hoàn	0.083333
biến	mới	nhất	0.714286
biến	nguy	hiểm	0.600000
biến	nhất	là	0.217391
biến	nhất	của	0.173913
biến	nhất	được	0.130435
biến	nó	thành	1.000000
biến	nông	sản	0.666667
biến	nông	lâm	0.333333
biến	phức	tạp	1.000000
biến	sản	phẩm	0.666667
biến	sử	dụng	1.000000
biến	thành	nhiều	0.184211
biến	thành	một	0.157895
biến	thể	phụ	0.358974
biến	thể	mới	0.128205
biến	thể	ba	0.051282
biến	thể	trước	0.038462
biến	thể	delta	0.038462
biến	thể	này	0.038462
biến	thể	gốc	0.038462
biến	thị	trường	1.000000
biến	thủy	sản	0.625000
biến	thủy	hải	0.375000
biến	thức	ăn	1.000000
biến	thực	phẩm	0.800000
biến	tiêu	cực	0.800000
biến	tiếp	theo	0.800000
biến	trận	đấu	1.000000
biến	tâm	lý	1.000000
biến	tích	cực	1.000000
biến	tương	tự	0.625000
biến	từ	mm	0.250000
biến	và	xuất	0.217391
biến	vùng	đất	0.600000
biến	đổi	khí	0.750000
biến	đổi	của	0.043478
biến	động	của	0.121951
biến	động	giá	0.103659
biến	động	mạnh	0.085366
biến	động	theo	0.036585
biến	động	lớn	0.036585
biến	động	tăng	0.030488
biến	động	trong	0.024390
biến	động	bất	0.024390
biến	động	gì	0.024390
biến	động	và	0.024390
biến	động	với	0.018293
biến	động	nhanh	0.018293
biến	động	nhưng	0.018293
biến	động	không	0.018293
biến	động	trên	0.018293
biến	ứng	vạn	1.000000
biết	anh	có	0.105263
biết	anh	ấy	0.087719
biết	anh	sẽ	0.087719
biết	anh	đã	0.070175
biết	anh	này	0.052632
biết	ban	đầu	0.384615
biết	bao	nhiêu	0.195122
biết	bao	giờ	0.146341
biết	bao	người	0.097561
biết	bản	thân	0.944444
biết	chuyện	này	0.400000
biết	chính	xác	0.380952
biết	chính	phủ	0.285714
biết	chính	quyền	0.190476
biết	chúng	tôi	0.826087
biết	chưa	có	0.400000
biết	chương	trình	1.000000
biết	chủ	tịch	0.400000
biết	con	gái	0.185185
biết	con	mình	0.148148
biết	con	số	0.111111
biết	con	trai	0.111111
biết	cuối	năm	0.800000
biết	cuộc	thi	0.500000
biết	các	nhà	0.062500
biết	các	đơn	0.046875
biết	cách	làm	0.123596
biết	cách	để	0.078652
biết	cách	tạo	0.044944
biết	cách	chăm	0.044944
biết	cách	đây	0.044944
biết	cân	bằng	1.000000
biết	câu	chuyện	0.750000
biết	có	thể	0.106383
biết	có	ca	0.063830
biết	có	khoảng	0.063830
biết	có	thêm	0.063830
biết	có	người	0.063830
biết	có	những	0.063830
biết	cô	ấy	0.083333
biết	cô	đã	0.062500
biết	cô	từng	0.062500
biết	công	ty	0.548387
biết	công	tác	0.193548
biết	công	an	0.129032
biết	cơ	quan	0.647059
biết	cả	nước	0.333333
biết	cả	hai	0.333333
biết	cặp	đôi	1.000000
biết	doanh	thu	0.444444
biết	doanh	nghiệp	0.444444
biết	dự	án	0.640000
biết	dự	kiến	0.200000
biết	gia	đình	0.928571
biết	giai	đoạn	1.000000
biết	giá	xăng	0.178571
biết	giá	thực	0.107143
biết	giá	trị	0.107143
biết	giải	pháp	0.750000
biết	gì	về	0.500000
biết	hiện	nay	0.327869
biết	hiện	tại	0.163934
biết	hoàn	cảnh	1.000000
biết	hoạt	động	1.000000
biết	hành	động	0.600000
biết	hầu	hết	0.750000
biết	họ	đang	0.164179
biết	họ	đã	0.149254
biết	họ	có	0.119403
biết	họ	sẽ	0.104478
biết	họ	không	0.044776
biết	họ	vẫn	0.044776
biết	hợp	đồng	0.800000
biết	khi	nào	0.129032
biết	khu	vực	0.625000
biết	không	có	0.181818
biết	kết	quả	0.900000
biết	kể	từ	0.857143
biết	kỳ	vọng	0.500000
biết	kỳ	thi	0.500000
biết	làm	sao	0.240000
biết	làm	thế	0.160000
biết	làm	nghề	0.120000
biết	lúc	nào	0.428571
biết	lý	do	1.000000
biết	lượng	khách	0.307692
biết	lần	này	0.500000
biết	lẫn	nhau	1.000000
biết	lắng	nghe	1.000000
biết	lực	lượng	1.000000
biết	máy	bay	1.000000
biết	mình	bị	0.153846
biết	mình	phải	0.115385
biết	mình	đang	0.096154
biết	mình	đã	0.076923
biết	mình	sẽ	0.057692
biết	mặc	dù	0.875000
biết	mệt	mỏi	0.600000
biết	mọi	người	0.375000
biết	mỗi	năm	0.375000
biết	một	số	0.285714
biết	mục	tiêu	0.625000
biết	mục	đích	0.375000
biết	nga	đã	0.235294
biết	nga	đang	0.176471
biết	ngay	sau	0.333333
biết	ngay	từ	0.333333
biết	nguyên	nhân	0.909091
biết	ngân	hàng	0.666667
biết	nhau	qua	0.375000
biết	nhiều	người	0.172414
biết	nhà	trường	0.466667
biết	những	ngày	0.176471
biết	những	người	0.117647
biết	những	gì	0.088235
biết	nói	gì	0.285714
biết	năm	học	0.219512
biết	năm	nay	0.195122
biết	nơi	đây	0.750000
biết	nước	này	0.833333
biết	nắm	bắt	0.857143
biết	nếu	không	0.214286
biết	nỗ	lực	1.000000
biết	phương	pháp	0.600000
biết	phải	làm	0.428571
biết	phải	mất	0.214286
biết	quan	tâm	0.750000
biết	quy	hoạch	0.428571
biết	quyết	định	1.000000
biết	quá	trình	0.666667
biết	quân	đội	0.666667
biết	quý	trọng	0.600000
biết	rất	rõ	0.571429
biết	rằng	cậu	0.038462
biết	rằng	trong	0.038462
biết	rằng	không	0.038462
biết	rằng	nó	0.038462
biết	rằng	mình	0.038462
biết	sau	khi	0.595238
biết	sâu	sắc	1.000000
biết	sản	phẩm	0.428571
biết	sẽ	tiếp	0.074627
biết	sẽ	có	0.044776
biết	số	tiền	0.166667
biết	số	lượng	0.166667
biết	số	người	0.166667
biết	sức	khỏe	0.600000
biết	theo	quy	0.148148
biết	theo	báo	0.111111
biết	thành	phố	0.833333
biết	tháng	đầu	0.500000
biết	thêm	rằng	0.123077
biết	thêm	các	0.061538
biết	thêm	hiện	0.061538
biết	thêm	về	0.046154
biết	thêm	trong	0.046154
biết	thông	tin	0.600000
biết	thông	hiểu	0.266667
biết	thế	giới	1.000000
biết	thị	trường	1.000000
biết	thời	gian	0.571429
biết	thời	điểm	0.285714
biết	tiết	chế	0.600000
biết	toàn	bộ	0.384615
biết	trong	một	0.163462
biết	trong	năm	0.076923
biết	trong	quá	0.067308
biết	trong	thời	0.067308
biết	trong	giờ	0.048077
biết	trong	tháng	0.048077
biết	trong	số	0.048077
biết	trong	ngày	0.048077
biết	trong	khi	0.028846
biết	trong	cuộc	0.028846
biết	trân	trọng	0.800000
biết	trên	địa	0.500000
biết	trước	đây	0.260000
biết	trước	đó	0.220000
biết	trước	khi	0.120000
biết	tên	lửa	0.363636
biết	tên	của	0.272727
biết	tình	trạng	0.526316
biết	tình	hình	0.368421
biết	tính	đến	0.636364
biết	tôi	đã	0.160000
biết	tôi	rất	0.120000
biết	tăng	trưởng	1.000000
biết	tương	lai	1.000000
biết	tại	sao	0.142857
biết	tại	khu	0.142857
biết	tất	cả	1.000000
biết	tận	dụng	1.000000
biết	tập	đoàn	1.000000
biết	tổng	thống	0.333333
biết	tới	với	0.150000
biết	từ	khi	0.219512
biết	từ	đầu	0.195122
biết	từ	năm	0.121951
biết	từ	ngày	0.097561
biết	từ	tháng	0.073171
biết	tỷ	lệ	1.000000
biết	việt	nam	1.000000
biết	vào	tháng	0.250000
biết	vì	không	0.250000
biết	vấn	đề	1.000000
biết	về	tình	0.062500
biết	vị	trí	1.000000
biết	vợ	chồng	0.500000
biết	vụ	việc	0.454545
biết	vừa	có	0.285714
biết	vừa	bắt	0.190476
biết	yêu	thương	0.727273
biết	ông	đã	0.170213
biết	ông	sẽ	0.106383
biết	đa	số	0.800000
biết	điều	gì	0.444444
biết	đây	là	0.814815
biết	đã	có	0.119403
biết	đã	nhận	0.059701
biết	đã	chỉ	0.044776
biết	đã	bắt	0.044776
biết	đó	là	0.857143
biết	đơn	vị	1.000000
biết	đại	sứ	0.750000
biết	đầu	tư	0.428571
biết	đầy	đủ	1.000000
biết	đến	là	0.179641
biết	đến	với	0.167665
biết	đến	nhiều	0.053892
biết	đến	rộng	0.041916
biết	đến	nay	0.041916
biết	đến	như	0.041916
biết	đến	mùi	0.029940
biết	đến	và	0.029940
biết	đến	ngày	0.029940
biết	đến	từ	0.023952
biết	đến	bao	0.023952
biết	đến	một	0.017964
biết	đến	qua	0.017964
biết	địa	phương	1.000000
biết	đối	với	0.600000
biết	đội	bóng	1.000000
biết	ơn	và	0.180000
biết	ơn	vì	0.100000
biết	ơn	đối	0.060000
biết	ơn	công	0.060000
bo	ng	đa	0.486486
bo	ng	na	0.081081
bom	chiến	lược	0.875000
bom	hạt	nhân	1.000000
bom	tấn	này	0.160000
brent	giao	tháng	0.666667
bs	nguyễn	văn	0.500000
busan	hàn	quốc	1.000000
buồng	tử	cung	1.000000
buổi	biểu	diễn	1.000000
buổi	chia	sẻ	0.800000
buổi	chụp	ảnh	0.666667
buổi	giao	lưu	1.000000
buổi	giám	sát	1.000000
buổi	gặp	gỡ	0.500000
buổi	gặp	mặt	0.437500
buổi	hòa	nhạc	1.000000
buổi	hẹn	hò	0.750000
buổi	họp	báo	0.689655
buổi	họp	mặt	0.068966
buổi	họp	phụ	0.051724
buổi	hội	thảo	0.666667
buổi	kiểm	tra	0.888889
buổi	làm	việc	0.980392
buổi	lễ	ông	0.109091
buổi	lễ	trao	0.054545
buổi	lễ	ký	0.054545
buổi	lễ	có	0.054545
buổi	nói	chuyện	1.000000
buổi	phỏng	vấn	1.000000
buổi	ra	mắt	1.000000
buổi	sáng	và	0.080000
buổi	sáng	ngày	0.066667
buổi	sáng	để	0.053333
buổi	sáng	từ	0.040000
buổi	tiếp	xúc	0.500000
buổi	trình	diễn	1.000000
buổi	tập	chiều	0.131148
buổi	tập	sáng	0.065574
buổi	tập	cuối	0.065574
buổi	tập	huấn	0.065574
buổi	tập	này	0.065574
buổi	tập	mới	0.049180
buổi	tập	hôm	0.049180
buổi	tập	của	0.049180
buổi	đấu	giá	1.000000
bàn	bạc	với	0.200000
bàn	chiến	lược	1.000000
bàn	cho	đội	0.263158
bàn	cho	man	0.157895
bàn	chân	này	0.125000
bàn	có	nhiều	0.200000
bàn	cả	nước	1.000000
bàn	duy	nhất	1.000000
bàn	giao	cho	0.171123
bàn	giao	mặt	0.144385
bàn	giao	và	0.032086
bàn	giao	trong	0.032086
bàn	giao	lại	0.021390
bàn	giao	phần	0.021390
bàn	giao	chiếc	0.021390
bàn	giao	xe	0.021390
bàn	giao	đúng	0.016043
bàn	giao	nhà	0.016043
bàn	giao	hoàn	0.016043
bàn	giao	theo	0.016043
bàn	giao	ngay	0.016043
bàn	giao	hồ	0.016043
bàn	giao	công	0.016043
bàn	giao	đưa	0.016043
bàn	giao	đất	0.016043
bàn	giao	dự	0.016043
bàn	gỡ	hòa	0.750000
bàn	hà	nội	1.000000
bàn	không	gỡ	0.333333
bàn	kiến	tạo	1.000000
bàn	luận	về	0.272727
bàn	làm	việc	1.000000
bàn	mở	tỷ	0.848485
bàn	mở	tỉ	0.090909
bàn	nhiều	hơn	0.428571
bàn	nâng	tỷ	0.600000
bàn	phím	cánh	0.428571
bàn	phương	án	1.000000
bàn	quản	lý	1.000000
bàn	rút	ngắn	1.000000
bàn	sau	trận	0.636364
bàn	sau	lần	0.272727
bàn	tay	của	0.113208
bàn	tay	trắng	0.113208
bàn	tay	khéo	0.075472
bàn	tay	người	0.056604
bàn	thua	của	0.150000
bàn	thua	thứ	0.150000
bàn	thành	phố	1.000000
bàn	thắng	của	0.092141
bàn	thắng	thứ	0.070461
bàn	thắng	và	0.067751
bàn	thắng	cho	0.037940
bàn	thắng	nào	0.037940
bàn	thắng	duy	0.037940
bàn	thắng	trong	0.032520
bàn	thắng	bại	0.029810
bàn	thắng	tại	0.027100
bàn	thắng	sau	0.027100
bàn	thắng	đầu	0.024390
bàn	thắng	vào	0.024390
bàn	thắng	mở	0.021680
bàn	thắng	nhất	0.018970
bàn	thắng	này	0.018970
bàn	thắng	nữa	0.016260
bàn	thắng	gỡ	0.016260
bàn	thắng	rất	0.013550
bàn	thắng	ghi	0.013550
bàn	thắng	quan	0.010840
bàn	thắng	nhưng	0.010840
bàn	thắng	được	0.010840
bàn	thắng	trước	0.010840
bàn	thắng	không	0.010840
bàn	thắng	đẹp	0.008130
bàn	thắng	bàn	0.008130
bàn	thắng	quyết	0.008130
bàn	thắng	mà	0.008130
bàn	thắng	rút	0.008130
bàn	thắng	giúp	0.008130
bàn	thị	xã	1.000000
bàn	thờ	là	0.088235
bàn	thờ	tổ	0.088235
bàn	thờ	gia	0.088235
bàn	thủ	đô	1.000000
bàn	thứ	cho	0.500000
bàn	tiếp	tục	0.600000
bàn	toàn	tỉnh	0.750000
bàn	trong	trận	0.272727
bàn	trong	lần	0.151515
bàn	trong	đó	0.090909
bàn	trở	lên	0.769231
bàn	tán	sôi	0.125000
bàn	tỉnh	có	0.107143
bàn	tỉnh	quảng	0.071429
bàn	tỉnh	đồng	0.071429
bàn	tỉnh	đã	0.062500
bàn	tỉnh	khánh	0.044643
bàn	tỉnh	lâm	0.035714
bàn	tỉnh	hải	0.035714
bàn	tỉnh	ninh	0.026786
bàn	tỉnh	với	0.026786
bàn	tỉnh	này	0.026786
bàn	tỉnh	thời	0.026786
bàn	và	có	0.151515
bàn	và	kiến	0.121212
bàn	vào	lưới	0.863636
bàn	về	việc	0.206897
bàn	vừa	xảy	0.545455
bàn	vừa	ghi	0.272727
bàn	đàm	phán	1.000000
bàn	đạp	để	0.444444
bàn	đạp	cho	0.333333
bàn	đầu	tiên	1.000000
bàn	đặc	biệt	1.000000
bàn	ấn	định	0.750000
bào	chăm	theo	0.750000
bào	chết	cho	0.416667
bào	chữa	cho	0.416667
bào	các	dân	0.750000
bào	dân	tộc	1.000000
bào	hô	hấp	1.000000
bào	hồng	cầu	1.000000
bào	thần	kinh	1.000000
bào	ung	thư	1.000000
bá	cho	phim	0.375000
bá	du	lịch	1.000000
bá	hình	ảnh	1.000000
bá	sản	phẩm	1.000000
bá	văn	hóa	1.000000
bá	xúc	tiến	1.000000
bác	bảo	vệ	1.000000
bác	bỏ	những	0.133333
bác	bỏ	cáo	0.133333
bác	sĩ	đã	0.040816
bác	sĩ	bệnh	0.033163
bác	sĩ	của	0.033163
bác	sĩ	nguyễn	0.033163
bác	sĩ	chuyên	0.022959
bác	sĩ	chẩn	0.022959
bác	sĩ	sẽ	0.020408
bác	sĩ	cho	0.020408
bác	sĩ	có	0.015306
bác	sĩ	thăm	0.015306
bác	sĩ	và	0.015306
bác	sĩ	nói	0.012755
bác	sĩ	để	0.012755
bác	sĩ	tại	0.012755
bác	sĩ	xác	0.012755
bác	sĩ	phẫu	0.012755
bác	sĩ	cũng	0.012755
bác	sĩ	da	0.010204
bác	sĩ	trần	0.010204
bác	sĩ	khuyến	0.010204
bác	sĩ	thú	0.010204
bác	sĩ	phải	0.010204
bác	sĩ	kết	0.010204
bác	sĩ	phát	0.010204
bác	sĩ	khám	0.007653
bác	sĩ	không	0.007653
bác	sĩ	vân	0.007653
bác	sĩ	người	0.007653
bác	sĩ	tiến	0.007653
bác	sĩ	y	0.007653
bác	sỹ	nguyễn	0.120000
bách	hóa	xanh	0.714286
bách	khoa	hà	0.714286
bách	đạt	an	0.750000
bám	sát	diễn	0.156250
bám	đuổi	hà	0.300000
bây	giờ	tôi	0.080972
bây	giờ	là	0.044534
bây	giờ	đã	0.044534
bây	giờ	không	0.028340
bây	giờ	cũng	0.024291
bây	giờ	mới	0.024291
bây	giờ	chúng	0.024291
bây	giờ	anh	0.020243
bây	giờ	có	0.020243
bây	giờ	họ	0.020243
bây	giờ	khi	0.020243
bây	giờ	các	0.016194
bây	giờ	chỉ	0.016194
bây	giờ	vẫn	0.016194
bây	giờ	còn	0.012146
bây	giờ	được	0.012146
bây	giờ	người	0.012146
bây	giờ	thì	0.012146
bây	giờ	tình	0.012146
bây	giờ	phải	0.012146
bây	giờ	cô	0.012146
bây	giờ	để	0.012146
bây	giờ	lại	0.012146
bây	giờ	đang	0.012146
bây	giờ	đây	0.012146
bãi	biển	nha	0.066667
bãi	biển	mỹ	0.050000
bãi	biển	đẹp	0.050000
bãi	bỏ	quyết	0.187500
bãi	bỏ	thuế	0.187500
bãi	giữ	xe	1.000000
bãi	gửi	xe	1.000000
bãi	rác	tạm	0.300000
bãi	tập	kết	1.000000
bãi	đất	trống	0.857143
bãi	đậu	xe	1.000000
bãi	đỗ	xe	0.857143
bìa	tạp	chí	1.000000
bó	hoa	to	0.214286
bó	lâu	dài	0.600000
bó	với	nghề	0.126761
bó	với	đội	0.126761
bó	với	nhau	0.098592
bó	với	công	0.056338
bón	dầu	khí	1.000000
bón	thế	giới	1.000000
bón	và	hóa	0.375000
bóng	bất	động	0.500000
bóng	bổng	và	0.272727
bóng	chuyền	nữ	0.176471
bóng	châu	á	0.666667
bóng	chính	thức	0.571429
bóng	chạm	tay	0.666667
bóng	chủ	sân	0.571429
bóng	chủ	quản	0.285714
bóng	còn	lại	0.600000
bóng	có	lối	0.136364
bóng	cận	thành	1.000000
bóng	của	hlv	0.274725
bóng	của	ông	0.076923
bóng	của	bầu	0.065934
bóng	của	mình	0.054945
bóng	của	quang	0.043956
bóng	của	đối	0.032967
bóng	duy	nhất	1.000000
bóng	hoàng	gia	1.000000
bóng	hà	lan	1.000000
bóng	hàng	đầu	1.000000
bóng	kể	từ	1.000000
bóng	này	cũng	0.127273
bóng	này	đã	0.109091
bóng	này	đều	0.054545
bóng	núi	hồng	1.000000
bóng	nước	đức	0.400000
bóng	nước	ngoài	0.300000
bóng	phố	núi	0.968750
bóng	quyết	liệt	0.750000
bóng	quê	hương	0.833333
bóng	rổ	nữ	0.300000
bóng	tham	dự	1.000000
bóng	thành	london	0.333333
bóng	thành	nam	0.277778
bóng	thành	công	0.277778
bóng	thủ	đô	1.000000
bóng	trong	vòng	0.176471
bóng	trung	điện	0.600000
bóng	tại	v	0.250000
bóng	tốt	hơn	0.500000
bóng	vàng	việt	0.300000
bóng	vàng	bạc	0.150000
bóng	vào	lưới	0.368421
bóng	vào	góc	0.210526
bóng	vào	vòng	0.157895
bóng	xứ	nghệ	0.482759
bóng	áo	đỏ	0.428571
bóng	áo	lính	0.214286
bóng	đang	chơi	0.333333
bóng	đi	vọt	0.315789
bóng	đá	việt	0.226110
bóng	đá	nam	0.047106
bóng	đá	nữ	0.044415
bóng	đá	hôm	0.040377
bóng	đá	thế	0.028264
bóng	đá	châu	0.024226
bóng	đá	của	0.018843
bóng	đá	thái	0.017497
bóng	đá	trẻ	0.016151
bóng	đá	anh	0.014805
bóng	đá	u	0.014805
bóng	đá	trung	0.013459
bóng	đá	nước	0.012113
bóng	đá	trận	0.012113
bóng	đá	là	0.010767
bóng	đá	chuyên	0.010767
bóng	đá	không	0.009421
